BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Samsung,red,like new,Unlocked,32,android,GALAXY S7,$88 
Apple,gold,Unknown,Unlocked,256,apple iOS,xs max,$500 
Apple,black,excellent,Unlocked,32,apple iOS,IPHONE 6,$90 
Samsung,unknow,like new,Unlocked,256,android,s9+,$340 
Apple,unknow,like new,At&t,64,apple iOS,XR,$575 
Apple,white,like new,Unlocked,32,apple iOS,6 PLUS,$120 
Apple,gold,excellent,Unlocked,64,apple iOS,iPhone 8 Plus,$299 
Apple,silver,Unknown,Unlocked,512,apple iOS,XS,$950 
Lg,black,good,Unlocked,32,android,G6,$125 
Lg,rose,good,Unlocked,128,android,note 9,$135 
Apple,unknow,like new,Unlocked,0,apple iOS,Iphone X,$550 
Apple,unknow,Unknown,Unlocked,0,apple iOS,Iphone X,$525 
Apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6S,$175 
Apple,silver,excellent,Unlocked,64,apple iOS,J7 PRIME,$100 
Apple,gray,excellent,Unlocked,64,apple iOS,6 PLUS,$220 
Apple,black,fair,Unlocked,64,apple iOS,6s,$100 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 6S,$175 
Apple,red,like new,Unlocked,16,apple iOS,J7 PRIME,$100 
Apple,black,like new,Unlocked,64,apple iOS,J7 PRIME,$100 
Motorola,silver,excellent,Unlocked,32,android,Pixel 2,$145 
Apple,rose,excellent,Unlocked,32,apple iOS,J7,$100 
Apple,blue,excellent,Unlocked,64,apple iOS,IPHONE 6S,$175 
Apple,blue,excellent,Unlocked,64,apple iOS,IPHONE 6S,$175 
Apple,white,excellent,Unlocked,64,apple iOS,6 PLUS,$220 
Apple,gold,excellent,Unlocked,256,apple iOS,6 PLUS,$220 
Apple,silver,excellent,Unlocked,256,apple iOS,6 PLUS,$220 
Apple,black,good,Unlocked,64,apple iOS,IPHONE 6S,$175 
Apple,white,good,Unlocked,256,apple iOS,6 PLUS,$220 
Apple,gray,good,Unlocked,256,apple iOS,6 PLUS,$220 
Apple,blue,like new,Unlocked,64,apple iOS,IPHONE 6S,$175 
Apple,silver,like new,Unlocked,64,apple iOS,6 PLUS,$220 
Apple,gold,like new,Unlocked,256,apple iOS,6 PLUS,$220 
Apple,white,like new,Unlocked,128,apple iOS,IPHONE 6S,$175 
Samsung,unknow,Unknown,Verizon,0,android,note 10 plus,$800 
Apple,gold,excellent,Verizon,32,apple iOS,se,$90 
Apple,gray,excellent,Verizon,32,apple iOS,Galaxy S6 SM-G920K,$90 
Apple,black,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$320 
Apple,red,excellent,Verizon,16,apple iOS,Galaxy S7,$90 
Apple,rose,excellent,Verizon,64,apple iOS,Galaxy S8,$90 
Apple,gray,like new,Verizon,16,apple iOS,Galaxy S7,$90 
Apple,gold,like new,Unlocked,64,apple iOS,xs max,$800 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$500 
Apple,gray,excellent,Verizon,32,apple iOS,Galaxy s8 plus,$90 
Apple,gray,excellent,Verizon,128,apple iOS,S7,$90 
Apple,gold,Unknown,Unlocked,0,apple iOS,xs max,$750 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 7,$250 
Apple,white,like new,Unlocked,32,apple iOS,IPHONE 6,$50 
Apple,rose,like new,Unlocked,32,apple iOS,IPHONE 7 PLUS,$350 
Apple,rose,good,Unlocked,16,apple iOS,iphone 5s,$70 
Apple,rose,good,Unlocked,32,apple iOS,S8+,$90 
Apple,white,like new,Unlocked,64,apple iOS,6 PLUS,$180 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$260 
Apple,rose,like new,Unlocked,64,apple iOS,Galaxy A20,$70 
Apple,rose,good,Unlocked,32,apple iOS,Galaxy S7,$90 
Apple,silver,Unknown,At&t,256,apple iOS,Iphone X,$500 
Samsung,unknow,like new,Unlocked,256,android,s9+,$330 
Apple,gold,like new,T-Mobile,128,apple iOS,IPHONE 6S,$180 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XR,$700 
Apple,silver,like new,Unlocked,256,apple iOS,Iphone X,$400 
Apple,gold,Unknown,Unlocked,256,apple iOS,xs max,$500 
Apple,red,good,Unlocked,32,apple iOS,Galaxy Note 5,$90 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$425 
Samsung,white,excellent,Unlocked,64,android,G7 Play,$85 
Samsung,gray,like new,Sprint,16,android,NOTE 4,$80 
Apple,white,excellent,Unlocked,32,apple iOS,"Tab E 8""",$90 
Samsung,gold,like new,Sprint,16,android,NOTE 4,$80 
Nokia,gray,good,Unlocked,32,android,iPhone SE,$80 
Apple,white,excellent,Unlocked,32,apple iOS,Galaxy S6 Unlocked,$90 
Apple,rose,like new,T-Mobile,256,apple iOS,iphone xs max 256GB,$275 
Samsung,black,like new,Sprint,32,android,S7,$125 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$325 
Samsung,unknow,Unknown,T-Mobile,0,android,Note 9,$550 
Apple,white,like new,Unlocked,256,apple iOS,IPHONE 6,$195 
Apple,unknow,Unknown,T-Mobile,64,apple iOS,XS,$800 
Apple,black,like new,Unlocked,128,apple iOS,IPHONE 7,$200 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$950 
Samsung,unknow,like new,Unlocked,64,android,s8,$300 
Samsung,unknow,like new,Unlocked,256,android,s8,$300 
Samsung,rose,excellent,Unlocked,32,android,Galaxy S7 Unlocked,$95 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$675 
Apple,unknow,good,Unlocked,0,apple iOS,xs max,$800 
Apple,silver,Unknown,Unlocked,512,apple iOS,xs max,$900 
Apple,gold,like new,Unlocked,32,apple iOS,IPHONE 7,$250 
Apple,silver,Unknown,Unlocked,64,apple iOS,Iphone X,$510 
Nokia,rose,like new,Unlocked,32,windows mobile,windows,$60 
Apple,rose,excellent,Sprint,64,apple iOS,Note 4,$100 
Apple,purple,excellent,Unlocked,128,apple iOS,6 PLUS,$160 
Apple,red,good,T-Mobile,64,apple iOS,XR,$500 
Apple,red,good,Unlocked,32,apple iOS,Galaxy Note Edge,$90 
Apple,white,like new,Unlocked,256,apple iOS,Iphone X,$480 
Apple,black,like new,Unlocked,256,apple iOS,IPHONE 7,$299 
Apple,rose,excellent,Unlocked,128,apple iOS,Iphone 7 plus,$165 
Apple,unknow,like new,T-Mobile,0,apple iOS,iphone 8,$425 
Apple,unknow,Unknown,T-Mobile,64,apple iOS,xs max,$775 
Apple,gray,excellent,At&t,32,apple iOS,IPHONE 7,$200 
Apple,gold,like new,T-Mobile,256,apple iOS,XS,$400 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$490 
Apple,gray,good,Sprint,128,apple iOS,IPHONE 6S,$150 
Apple,gold,like new,T-Mobile,64,apple iOS,XS,$400 
Apple,gold,like new,T-Mobile,64,apple iOS,XS,$400 
Apple,gold,like new,Unlocked,64,apple iOS,XS,$400 
Apple,black,excellent,At&t,64,apple iOS,IPHONE 6,$140 
Apple,gold,like new,T-Mobile,64,apple iOS,XS,$400 
Apple,Grey,like new,Unlocked,256,apple iOS,XS,$848 
Samsung,white,good,Unlocked,32,android,S6,$140 
Apple,black,like new,At&t,128,apple iOS,IPHONE 7 PLUS,$350 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$325 
Apple,unknow,Unknown,Unlocked,64,apple iOS,xs max,$800 
Apple,rose,like new,Unlocked,32,apple iOS,IPHONE 7 PLUS,$225 
Lg,red,like new,At&t,256,android,G5,$200 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$325 
Samsung,black,like new,Unlocked,128,android,J7 ,$220 
Apple,blue,excellent,Verizon,64,apple iOS,6 PLUS,$100 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$300 
Motorola,black,like new,Unlocked,64,android,S7 EDGE,$100 
Apple,unknow,Unknown,Unlocked,256,apple iOS,iPhone 8 Plus,$450 
Apple,red,excellent,Unlocked,64,apple iOS,Galaxy S7 Active,$90 
Apple,gray,good,Unlocked,128,apple iOS,IPHONE 7,$275 
Apple,gold,like new,Unlocked,64,apple iOS,XS,$400 
Apple,rose,excellent,Unlocked,32,apple iOS,IPHONE 7 PLUS,$290 
Apple,gold,excellent,Unlocked,256,apple iOS,iPhone 8 Plus,$480 
Lg,red,like new,Unlocked,32,android,Maven 3,$40 
Apple,gray,excellent,At&t,64,apple iOS,IPHONE 7,$200 
Samsung,white,excellent,Unlocked,128,android,s8 plus,$260 
Samsung,unknow,like new,Unlocked,256,android,Note 8,$320 
Apple,unknow,good,At&t,256,apple iOS,iPhone 8 Plus,$380 
Apple,black,like new,At&t,128,apple iOS,IPHONE 6,$130 
Apple,black,like new,Unlocked,64,apple iOS,moto g7,$60 
Apple,gold,like new,T-Mobile,64,apple iOS,IPHONE 6,$120 
Google,unknow,like new,Unlocked,128,android,pixel 2,$320 
Samsung,white,excellent,Sprint,64,android,NOTE 5,$150 
Samsung,gray,like new,Unlocked,256,android,S7,$150 
Samsung,blue,excellent,T-Mobile,6,android,GALAXY A10 DUAL SIM,$100 
Apple,unknow,excellent,At&t,64,apple iOS,XR,$390 
Samsung,black,excellent,Unlocked,64,android,S8,$175 
Apple,unknow,like new,Sprint,128,apple iOS,IPHONE 7 PLUS,$300 
Samsung,unknow,like new,Unlocked,0,android,S10,$675 
Apple,unknow,like new,Sprint,0,apple iOS,Iphone X,$795 
Samsung,unknow,like new,Unlocked,0,android,Note 9,$625 
Apple,gray,good,Unlocked,64,apple iOS,iphone 8,$275 
Apple,gray,Unknown,At&t,256,apple iOS,XS,$700 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$625 
Apple,unknow,Unknown,Unlocked,512,apple iOS,xs max,$890 
Samsung,unknow,like new,T-Mobile,0,android,S10,$495 
Apple,black,excellent,Unlocked,128,apple iOS,IPHONE 6S,$175 
Samsung,unknow,like new,Unlocked,0,android,s9,$420 
Apple,silver,Unknown,T-Mobile,256,apple iOS,xs max,$675 
Apple,unknow,like new,At&t,32,apple iOS,IPHONE 7 PLUS,$300 
One Plus,unknow,like new,Unlocked,256,android,6,$360 
Apple,white,like new,At&t,64,apple iOS,IPHONE 6S,$199 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$600 
Apple,silver,Unknown,Unlocked,256,apple iOS,xs max,$850 
Google,black,like new,Unlocked,256,android,pixel 2,$295 
Apple,black,good,Verizon,128,apple iOS,Note 8,$125 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$400 
Apple,gold,like new,At&t,64,apple iOS,iphone 8,$299 
Apple,unknow,Unknown,At&t,0,apple iOS,xs max,$750 
Samsung,rose,like new,T-Mobile,256,android,S8+,$265 
Samsung,unknow,like new,Unlocked,256,android,Note 8,$320 
Samsung,unknow,like new,Unlocked,256,android,S9+,$330 
Samsung,unknow,like new,Unlocked,0,android,Note 9,$440 
Apple,black,Good,At&t,0,apple iOS,Iphone X,$500 
Apple,rose,excellent,Unlocked,32,apple iOS,IPHONE 7,$225 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XR,$698 
Apple,unknow,like new,Unlocked,256,apple iOS,XS,$800 
Apple,rose,like new,Unlocked,32,apple iOS,IPHONE 7 PLUS,$379 
Apple,gold,like new,T-Mobile,128,apple iOS,IPHONE 7 PLUS,$290 
Samsung,silver,like new,Unlocked,512,android,Note 9,$290 
Blackberry,black,good,At&t,8,android,Curve 8310,$35 
Apple,gray,excellent,At&t,64,apple iOS,Galaxy A80,$200 
Apple,red,good,Unlocked,128,apple iOS,IPHONE 6S,$140 
Apple,silver,like new,Unlocked,128,apple iOS,Iphone 4s,$50 
Apple,rose,good,At&t,64,apple iOS,S10 plus,$200 
Apple,unknow,like new,Verizon,64,apple iOS,Iphone 6,$350 
Apple,silver,like new,At&t,64,apple iOS,Galaxy A80,$200 
Apple,unknow,Unknown,Unlocked,64,apple iOS,XS,$650 
Apple,unknow,excellent,Unlocked,64,apple iOS,iphone 8,$350 
Apple,red,like new,At&t,64,apple iOS,Galaxy Note 9,$200 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 6S,$200 
Samsung,unknow,like new,Unlocked,0,android,Note 9,$450 
Samsung,unknow,like new,Unlocked,0,android,Note 9,$450 
Samsung,unknow,Unknown,T-Mobile,0,android,S10 plus,$800 
Apple,gray,excellent,At&t,128,apple iOS,IPHONE 6,$125 
Apple,blue,excellent,Verizon,32,apple iOS,H791,$60 
Samsung,unknow,Unknown,At&t,0,android,S10 plus,$550 
Apple,red,like new,At&t,32,apple iOS,Galaxy S9 Plus,$200 
Apple,black,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$300 
Apple,unknow,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$400 
Apple,red,excellent,Unlocked,64,apple iOS,IPHONE 6S,$165 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$325 
Apple,unknow,like new,Unlocked,64,apple iOS,Iphone X,$500 
Apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6,$125 
Apple,gray,excellent,Unlocked,64,apple iOS,IPHONE 7,$220 
Apple,unknow,Unknown,Unlocked,512,apple iOS,xs max,$950 
Google,white,like new,Unlocked,0,android,pixel 3 xl,$490 
Samsung,white,good,Unlocked,128,android,NOTE 8,$250 
Apple,black,Unknown,At&t,256,apple iOS,Iphone X,$450 
Apple,unknow,Unknown,Unlocked,64,apple iOS,Iphone X,$500 
Apple,gold,good,Unlocked,16,apple iOS,Iphone 6,$100 
Apple,white,like new,Unlocked,64,apple iOS,IPHONE 6S,$190 
Apple,blue,like new,Unlocked,64,apple iOS,IPHONE 6S,$200 
Apple,black,like new,Unlocked,16,apple iOS,moto g7,$60 
Apple,rose,like new,Unlocked,128,apple iOS,IPHONE 6,$150 
Apple,silver,like new,Unlocked,4,apple iOS,6s,$100 
Apple,blue,like new,Unlocked,64,apple iOS,Galaxy S8,$80 
Apple,white,Unknown,Verizon,256,apple iOS,Iphone X,$500 
Apple,black,excellent,Unlocked,64,apple iOS,6s,$120 
Apple,rose,good,Unlocked,64,apple iOS,IPHONE 6,$120 
Samsung,gray,like new,Unlocked,64,android,note 10 plus,$270 
Apple,blue,excellent,At&t,64,apple iOS,IPHONE 6S,$120 
Apple,black,like new,Unlocked,64,apple iOS,Iphone X,$460 
Apple,Grey,like new,Unlocked,256,apple iOS,Iphone X,$520 
Apple,white,like new,Unlocked,32,apple iOS,iPhone 8 Plus,$170 
Apple,rose,excellent,Unlocked,16,apple iOS,Iphone 7+,$120 
Apple,gray,like new,Unlocked,256,apple iOS,Iphone X,$580 
Apple,black,like new,Unlocked,32,apple iOS,Iphone 7 Plus,$150 
Apple,blue,excellent,Unlocked,64,apple iOS,iPhone 7,$150 
Samsung,unknow,Unknown,Unlocked,0,android,S9+,$500 
Apple,gold,like new,Unlocked,64,apple iOS,IPHONE 7 PLUS,$360 
Apple,gold,like new,Unlocked,32,apple iOS,IPHONE 7,$275 
Lg,gray,excellent,Sprint,0,android,Q10,$50 
Apple,gray,Unknown,Sprint,64,apple iOS,Iphone X,$545 
Lg,rose,good,Unlocked,32,android,g5,$80 
Apple,silver,like new,Unlocked,512,apple iOS,XS,$800 
Samsung,unknow,Unknown,Unlocked,0,android,S9+,$500 
Apple,rose,like new,Unlocked,64,apple iOS,s7 Edge,$100 
Apple,unknow,Unknown,Unlocked,512,apple iOS,xs max,$800 
Apple,red,good,T-Mobile,128,apple iOS,IPHONE 6S,$150 
Apple,red,like new,At&t,128,apple iOS,IPHONE 6S,$260 
Apple,gray,excellent,Unlocked,32,apple iOS,x,$90 
Apple,gray,like new,At&t,64,apple iOS,IPHONE 6,$150 
Samsung,gray,like new,At&t,64,android,J2,$60 
Apple,unknow,excellent,Unlocked,64,apple iOS,iPhone 8 Plus,$370 
Apple,silver,excellent,Verizon,32,apple iOS,IPHONE 7,$250 
Apple,unknow,like new,T-Mobile,64,apple iOS,Iphone X,$400 
Xiaomi,unknow,like new,At&t,128,android,Note 2,$410 
Xiaomi,unknow,Unknown,At&t,128,android,Note 2,$480 
Apple,unknow,excellent,Unlocked,512,apple iOS,iphone 8,$395 
Apple,silver,good,Unlocked,128,apple iOS,Unlocked iPhones,$140 
Motorola,black,excellent,Unlocked,64,android,G7,$139 
Apple,black,like new,Unlocked,256,apple iOS,iPhone 8 Plus,$400 
Apple,gray,excellent,Verizon,64,apple iOS,iPhone 6s 128GB,$120 
Apple,unknow,excellent,Unlocked,64,apple iOS,xs max,$780 
Apple,black,good,Unlocked,128,apple iOS,IPHONE 6S,$170 
Apple,gold,like new,T-Mobile,64,apple iOS,xs max,$750 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$480 
Apple,unknow,Unknown,Verizon,0,apple iOS,xs max,$590 
Samsung,black,excellent,T-Mobile,16,android,A20,$100 
Apple,red,like new,T-Mobile,262,apple iOS,IPHONE 7 PLUS,$300 
Samsung,unknow,like new,Unlocked,64,android,s9+,$400 
Apple,gray,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$410 
Apple,unknow,Unknown,Unlocked,0,apple iOS,11 pro max,$703 
Blackberry,blue,like new,Unlocked,8,android,Galaxy S8,$50 
Samsung,unknow,good,At&t,64,android,s9+,$300 
Apple,gray,excellent,Verizon,32,apple iOS,IPHONE 7,$215 
Apple,rose,like new,Unlocked,32,apple iOS,Galaxy S7 32 GB G930 Verizon,$75 
Apple,unknow,Unknown,Unlocked,256,apple iOS,XS,$825 
Apple,silver,like new,T-Mobile,256,apple iOS,iphone 8,$260 
Apple,red,like new,At&t,0,apple iOS,iPhone,$90 
Apple,gold,excellent,Unlocked,32,apple iOS,IPHONE 7,$280 
Apple,white,like new,Unlocked,32,apple iOS,IPHONE 6S,$160 
Apple,red,like new,Unlocked,64,apple iOS,Galaxy J7 Star,$40 
Apple,gold,Unknown,Unlocked,256,apple iOS,XS,$725 
Apple,blue,good,Unlocked,128,apple iOS,IPHONE 6S,$185 
Apple,unknow,like new,Unlocked,64,apple iOS,IPHONE 7 PLUS,$380 
Apple,red,excellent,Unlocked,64,apple iOS,IPHONE 6S,$200 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 6,$200 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$620 
Samsung,unknow,like new,Unlocked,64,android,Note 8,$375 
Apple,red,like new,Unlocked,64,apple iOS,iPhone 7 Plus,$180 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XR,$550 
Lg,rose,like new,Unlocked,32,android,CT810,$100 
Samsung,blue,good,Unlocked,32,android,Pixel XL 3,$190 
Samsung,red,like new,Unlocked,256,android,s8,$280 
Apple,unknow,like new,Unlocked,512,apple iOS,iphone 8,$330 
Apple,silver,like new,Unlocked,128,apple iOS,6 PLUS,$199 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$500 
Apple,silver,Unknown,Unlocked,64,apple iOS,Iphone X,$680 
Samsung,black,excellent,Unlocked,32,android,S7,$240 
Apple,rose,excellent,Verizon,16,apple iOS,Iphone 6 plus,$100 
apple,unknow,excellent,Unlocked,0,apple iOS,iPhone 8 Plus,$500 
Apple,unknow,good,Unlocked,64,apple iOS,iphone 8,$400 
Lg,gray,like new,Unlocked,32,android,Max Pro,$40 
Apple,unknow,Unknown,Unlocked,64,apple iOS,iPhone 8 Plus,$539 
Samsung,red,like new,Verizon,64,android,XS MAX,$265 
Samsung,unknow,like new,At&t,0,android,Note 10 plus,$995 
Apple,gray,like new,Unlocked,256,apple iOS,Iphone X,$600 
Apple,gray,like new,Unlocked,256,apple iOS,Iphone X,$600 
Samsung,rose,excellent,Sprint,32,android,7 Plus,$140 
Samsung,gray,like new,Sprint,64,android,6T,$170 
Apple,purple,good,Unlocked,64,apple iOS,iphone 6,$145 
Apple,gray,like new,Unlocked,32,apple iOS,IPHONE 7,$200 
Apple,gray,like new,Unlocked,256,apple iOS,Iphone X,$600 
Apple,unknow,Unknown,Unlocked,512,apple iOS,xs max,$800 
Motorola,rose,like new,Unlocked,32,android,G7,$99 
Apple,silver,like new,At&t,256,apple iOS,Iphone X,$410 
Apple,black,like new,Unlocked,64,apple iOS,IPHONE 6,$95 
Apple,unknow,Unknown,Sprint,0,apple iOS,Iphone 11,$725 
Samsung,gray,like new,Unlocked,64,android,S8,$225 
Apple,white,excellent,Unlocked,64,apple iOS,IPHONE 6S,$325 
Apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6S,$325 
Apple,black,excellent,Unlocked,128,apple iOS,Iphone 6,$300 
Apple,gold,like new,Unlocked,64,apple iOS,IPHONE 6,$250 
Apple,white,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$400 
Apple,black,Unknown,Unlocked,256,apple iOS,iPhone 8 Plus,$600 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$900 
Samsung,black,good,Unlocked,0,android,s7,$149 
Apple,black,like new,Sprint,32,apple iOS,SM-G960U,$115 
Apple,red,like new,At&t,64,apple iOS,iPhone 6S,$120 
Blackberry,rose,excellent,Unlocked,32,android,Z3,$115 
Blackberry,gray,excellent,At&t,64,android,9810,$55 
Htc,gray,excellent,At&t,32,android,x8,$55 
Lg,blue,good,Verizon,16,android,One A9,$85 
Lg,rose,like new,Sprint,64,android,VERIZON UNLOCKED,$125 
Motorola,gray,like new,Verizon,16,android,Galaxy A10,$65 
Nokia,white,like new,Verizon,32,windows mobile,929,$95 
Samsung,red,excellent,At&t,128,android,G7,$115 
Apple,black,Unknown,Unlocked,256,apple iOS,xs max,$750 
Nokia,gray,excellent,Verizon,32,windows mobile,928,$40 
Samsung,unknow,excellent,At&t,0,android,note 9,$400 
Apple,black,like new,Unlocked,16,apple iOS,IPHONE 6S,$140 
Apple,silver,like new,Unlocked,128,apple iOS,IPHONE 6,$149 
Apple,black,excellent,At&t,128,apple iOS,IPHONE 7,$170 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$275 
Apple,gray,Unknown,Unlocked,256,apple iOS,XS,$700 
Apple,red,like new,Unlocked,32,apple iOS,IPHONE 7,$80 
Samsung,black,like new,Unlocked,128,android,Galaxy S7,$100 
Apple,white,like new,Unlocked,32,apple iOS,IPHONE 6S,$200 
Apple,gold,Unknown,Unlocked,64,apple iOS,XS,$689 
apple,black,like new,Unlocked,128,apple iOS,iPhone 7 Plus,$150 
Apple,silver,like new,Unlocked,64,apple iOS,Iphone X,$425 
Apple,Grey,Unknown,Unlocked,256,apple iOS,Iphone X,$550 
Apple,gray,like new,Unlocked,256,apple iOS,Iphone X,$500 
Apple,unknow,like new,Unlocked,64,apple iOS,Iphone X,$430 
Samsung,unknow,Unknown,Unlocked,0,android,Note 10 plus,$800 
Apple,silver,like new,Unlocked,0,apple iOS,iPhone 8 Plus,$430 
Apple,gold,like new,Unlocked,256,apple iOS,iphone 8,$400 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$325 
Samsung,red,good,Unlocked,32,android,Pixel 3,$175 
Apple,silver,excellent,T-Mobile,64,apple iOS,iPhone 8 Plus,$165 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 6S,$300 
Apple,gray,like new,At&t,256,apple iOS,X,$200 
Lg,unknow,like new,Unlocked,128,android,g8,$390 
Apple,black,excellent,Unlocked,32,apple iOS,6 PLUS,$85 
Apple,black,good,Unlocked,64,apple iOS,IPHONE 6,$150 
Apple,silver,like new,Unlocked,32,apple iOS,IPHONE 7,$200 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 7,$290 
Apple,black,like new,Unlocked,64,apple iOS,iphone 8,$400 
Apple,Grey,Unknown,Unlocked,256,apple iOS,xs max,$700 
Asus,unknow,like new,Unlocked,512,android,Rog,$600 
Samsung,gray,like new,Unlocked,32,android,NOTE 5,$180 
Samsung,black,like new,Unlocked,256,android,note 10 plus,$950 
Apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6,$150 
Apple,silver,like new,Unlocked,16,apple iOS,IPHONE 6S,$120 
Lg,rose,excellent,T-Mobile,16,android,V20,$100 
Apple,gray,good,T-Mobile,32,apple iOS,Iphone X,$200 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$900 
Motorola,silver,like new,Unlocked,32,android,Pixel 2 XL,$145 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 6,$95 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$290 
Samsung,silver,like new,Unlocked,64,android,A30,$215 
Samsung,black,excellent,At&t,32,android,Hydrogen One,$175 
Motorola,red,like new,Unlocked,4,android,6 16 GB,$75 
Samsung,rose,excellent,Unlocked,32,android,J3,$80 
Apple,gray,like new,At&t,128,apple iOS,IPHONE 7 PLUS,$250 
Apple,black,Unknown,Unlocked,256,apple iOS,xs max,$750 
Apple,rose,excellent,T-Mobile,128,apple iOS,3T,$90 
Apple,blue,like new,Unlocked,32,apple iOS,IPHONE 6,$80 
Samsung,red,excellent,Unlocked,64,android,V40 ThinQ LMV405TA,$160 
Samsung,unknow,Unknown,Unlocked,0,android,S10,$625 
Samsung,unknow,like new,Unlocked,256,android,Note 8,$320 
Samsung,unknow,Unknown,Verizon,0,android,Note 10,$800 
Apple,gray,excellent,At&t,128,apple iOS,IPHONE 7 PLUS,$300 
Apple,white,excellent,Unlocked,32,apple iOS,TB-X304F,$60 
Apple,red,like new,Unlocked,64,apple iOS,6 PLUS,$80 
Apple,gold,like new,Unlocked,32,apple iOS,LE X522,$60 
Lg,unknow,like new,Unlocked,128,android,g8,$650 
Apple,blue,excellent,At&t,32,apple iOS,Galaxy A70,$160 
Apple,gray,Unknown,Unlocked,256,apple iOS,Iphone X,$550 
Apple,black,excellent,T-Mobile,128,apple iOS,IPHONE 6S,$150 
Apple,gold,Unknown,At&t,64,apple iOS,xs max,$645 
Apple,unknow,Unknown,At&t,0,apple iOS,XR,$750 
Apple,white,excellent,Unlocked,128,apple iOS,IPHONE 7,$275 
Apple,black,good,Unlocked,16,apple iOS,IPHONE 6S,$225 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 6S,$199 
Apple,unknow,like new,Unlocked,64,apple iOS,Iphone X,$440 
Lg,gold,excellent,Unlocked,64,android,G7,$275 
Nokia,gray,like new,At&t,128,windows mobile,520,$200 
Samsung,black,excellent,Unlocked,32,android,XS,$165 
Samsung,gray,like new,Unlocked,16,android,7 plus,$135 
Samsung,black,like new,Unlocked,32,android,NOTE 4,$140 
Samsung,silver,like new,Unlocked,64,android,S8,$275 
Samsung,unknow,like new,Unlocked,128,android,s9,$349 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$490 
Samsung,gray,like new,Unlocked,64,android,S9,$180 
Apple,gray,like new,Unlocked,256,apple iOS,xs max,$930 
Samsung,unknow,Unknown,Unlocked,0,android,note 10 plus,$1099 
Apple,gray,like new,Unlocked,256,apple iOS,IPHONE 7,$285 
Apple,unknow,good,T-Mobile,0,apple iOS,XR,$499 
Blu,black,like new,Unlocked,16,android,Samsung-SM-J327AZ,$45 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$750 
Lg,red,good,Unlocked,16,android,fiesta 2,$50 
Apple,unknow,Unknown,At&t,256,apple iOS,Iphone X,$600 
Google,black,Unknown,Unlocked,128,android,pixel 2,$460 
Samsung,gray,like new,Unlocked,64,android,S6,$165 
Samsung,purple,like new,Unlocked,64,android,S6,$165 
Apple,black,like new,Verizon,64,apple iOS,IPHONE 6S,$195 
Apple,unknow,like new,Verizon,128,apple iOS,IPHONE 6S,$400 
Apple,gray,like new,Unlocked,32,apple iOS,IPHONE 7,$250 
