brand,color,condition,contract,date,link,memory,mobOs,model,price,title
apple,gold,,unlocked,2019-10-03 13:10,https://sacramento.craigslist.org/mob/d/north-highlands-iphone-xs-64gb-xfinity/6985906464.html,64gb,apple iOS,,$500,iphone xs 64gb xfinity
samsung,purple,fair,verizon,2019-10-02 23:23,https://seattle.craigslist.org/tac/mob/d/tacoma-note-9-verizon-128gb-purple/6991611388.html,128gb,android,Note 9,$500,note 9 verizon 128gb purple
apple,,excellent,verizon,2019-10-03 13:41,https://sacramento.craigslist.org/mob/d/lincoln-iphone-8-plus/6992066273.html,,apple iOS,iPhone 8 plus,$350,iphone 8 plus
none,black,excellent,unlocked,2019-10-03 16:05,https://washingtondc.craigslist.org/nva/mob/d/springfield-google-pixel-3a-xl/6992036529.html,64gb,android,,$270,google pixel 3a xl
samsung,,new,tmobile,2019-10-03 13:26,https://sacramento.craigslist.org/mob/d/sacramento-boost-mobile-samsung-a20/6992004537.html,3gb,android,A20,$200,**boost mobile samsung a20** special *32 mb**
apple,gray,like new,unlocked,2019-10-03 00:20,https://seattle.craigslist.org/est/mob/d/bellevue-iphone-space-grey-256gb/6991618368.html,256gb,apple iOS,iPhone X,$650,"iphone x space grey 256gb, unlocked mint condition"
none,,good,att,2019-10-02 22:04,https://seattle.craigslist.org/oly/mob/d/olympia-zte-maven-3/6991598125.html,16gb,android,,$35,zte maven 3
google,black,excellent,unlocked,2019-10-03 00:29,https://seattle.craigslist.org/est/mob/d/bellevue-pixel-2-64-gb-black-like-new/6990163055.html,64 gb,android,Pixel 2,$300,pixel 2 64 gb black - like new
samsung,,,att,2019-10-03 13:37,https://sacramento.craigslist.org/mob/d/sacramento-samsung-galaxy-s6/6992063012.html,32 gb,android,,$80,samsung galaxy s6
samsung,,excellent,unlocked,2019-10-03 16:20,https://washingtondc.craigslist.org/nva/mob/d/falls-church-samsung-galaxy-s10e-128gb/6984699270.html,128gb,android,Galaxy S10e,$410,samsung galaxy s10e - 128gb factory unlocked w/ accessories
samsung,,like new,verizon,2019-10-03 16:23,https://washingtondc.craigslist.org/nva/mob/d/haymarket-samsung-galaxy-note-gb/6992051614.html,256 gb,android,Note 10 Black,$650,samsung galaxy note 10 256 gb
apple,black,excellent,tmobile,2019-10-03 16:08,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-6s-32gb-factory/6990374180.html,32gb,apple iOS,Iphone 6S,$100,iphone 6s 32gb factory unlocked
apple,gold,like new,att,2019-10-03 16:11,https://washingtondc.craigslist.org/nva/mob/d/arlington-iphone-xs-max-gold-512-gb/6992042083.html,512 gb,apple iOS,Xs max 512gb,$1000,iphone xs max gold 512 gb unlocked with warranty!!!!
apple,,,att,2019-10-03 16:44,https://washingtondc.craigslist.org/mld/mob/d/gaithersburg-att-iphone-7-256gb/6992065832.html,256gb,apple iOS,,$300,att iphone 7 256gb
apple,,,unlocked,2019-10-03 16:47,https://washingtondc.craigslist.org/nva/mob/d/ashburn-screen-replacement/6992042980.html,,apple iOS,,$69,screen replacement
apple,,good,unlocked,2019-10-03 16:53,https://washingtondc.craigslist.org/nva/mob/d/alexandria-apple-iphone-64gb-factory/6992076566.html,64gb,apple iOS,X,$450,apple iphone x 64gb factory unlocked
apple,silver,good,verizon,2019-10-01 06:18,https://palmsprings.craigslist.org/mob/d/palm-desert-apple-iphone-8-plus-64gb/6985055175.html,64gb,apple iOS,Apple 8 Plus,$250,apple iphone 8 plus 64gb unlocked
none,black,,unlocked,2019-10-01 13:48,https://palmsprings.craigslist.org/mob/d/cathedral-city-unlocked-pixel-3-xl/6990621033.html,64gb,android,,$400,unlocked pixel 3 xl
apple,,like new,verizon,2019-10-01 14:27,https://palmsprings.craigslist.org/mob/d/yucca-valley-iphone-8-verizon/6990653478.html,64gb,apple iOS,,$399,iphone 8+ (verizon)
apple,gray,good,unlocked,2019-10-01 14:38,https://palmsprings.craigslist.org/mob/d/la-quinta-unlocked-iphone-7-plus-128gb/6990661420.html,128gb,apple iOS,iPhone 7 Plus 128GB,$400,unlocked iphone 7 plus 128gb space grey
google,,excellent,unlocked,2019-10-01 14:53,https://palmsprings.craigslist.org/mob/d/la-quinta-unlocked-pixel-3xl-64gb/6990672832.html,64gb,android,Pixel 3XL,$600,unlocked pixel 3xl 64gb
apple,black,like new,unlocked,2019-10-01 03:45,https://palmsprings.craigslist.org/mob/d/rancho-mirage-iphone/6990183232.html,64 gb,apple iOS,,$600,iphone x
samsung,,,verizon,2019-10-01 13:15,https://palmsprings.craigslist.org/mob/d/calimesa-samsung-galaxy-s7-verizon/6987073168.html,,other,,$80,samsung galaxy s7 verizon
lg,,good,sprint,2019-10-03 17:01,https://washingtondc.craigslist.org/nva/mob/d/fairfax-lg-v20/6973819283.html,,android,V20,$120,lg v20
apple,black,like new,unlocked,2019-10-01 18:08,https://palmsprings.craigslist.org/mob/d/indio-iphone-64gb/6990791373.html,64gb,apple iOS,IPhone X 64 gb,$450,iphone x 64gb
apple,gold,excellent,unlocked,2019-10-01 19:22,https://palmsprings.craigslist.org/mob/d/palm-desert-iphone-xs-64-unlocked-gold/6990824127.html,,apple iOS,iPhone XS,$760,iphone xs 64 unlocked gold
none,,,unlocked,2019-10-03 14:00,https://miami.craigslist.org/mdc/mob/d/miami-beach-selling-now-computer-and/6987878029.html,,android,,$1050,selling now computer and had it since new
apple,,like new,unlocked,2019-10-01 22:51,https://palmsprings.craigslist.org/mob/d/palm-desert-iphone-unlocked/6990879979.html,64gb,apple iOS,X,$575,iphone x unlocked
apple,,,unlocked,2019-10-03 14:17,https://miami.craigslist.org/mdc/mob/d/miami-iphone-gb-unlocked/6991942877.html,256 gb,apple iOS,,$450,iphone 8 256 gb unlocked
none,red,,unlocked,2019-10-03 14:24,https://miami.craigslist.org/brw/mob/d/pompano-beach-great-looking-imac-and/6991925892.html,,android,,$950,great looking imac and i can take offers
apple,gray,,unlocked,2019-10-02 01:31,https://palmsprings.craigslist.org/mob/d/palm-springs-iphone-256go-unlocked/6990896514.html,,apple iOS,X,$800,iphone x 256go unlocked
apple,gray,,unlocked,2019-10-02 01:36,https://palmsprings.craigslist.org/mob/d/palm-springs-iphone-7-plus-256-go/6990896873.html,,apple iOS,,$400,iphone 7 plus 256 go unlocked
none,,new,unlocked,2019-10-02 13:22,https://palmsprings.craigslist.org/mob/d/palm-springs-note-10-plus-256gb-aura/6987333785.html,256gb,android,,$850,note 10 plus 256gb aura glow unlocked
apple,gold,like new,unlocked,2019-10-02 13:22,https://palmsprings.craigslist.org/mob/d/palm-springs-iphone-11-pro-max-64gb-gold/6984361564.html,64gb,apple iOS,,$850,iphone 11 pro max 64gb gold
none,,,unlocked,2019-10-03 15:31,https://miami.craigslist.org/brw/mob/d/margate-motorola-phone-startac-dual-band/6981799111.html,,other,,$60,motorola phone - startac dual band
apple,,good,unlocked,2019-10-02 14:48,https://palmsprings.craigslist.org/mob/d/joshua-tree-iphone/6991397634.html,,apple iOS,,$400,iphone x
none,red,,unlocked,2019-10-03 15:39,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-any-shape-bunch-of/6991918275.html,,other,,$800,any shape bunch of wires / i can take offers
none,,,unlocked,2019-10-03 15:01,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-great-looking-wireless/6985713859.html,,android,,$900,great looking wireless router and price is not firm
apple,red,like new,unlocked,2019-10-02 16:55,https://palmsprings.craigslist.org/mob/d/palm-springs-iphone-5s-model-a-gb/6991477852.html,16gb,apple iOS,,$150,iphone 5s (model a1533) 16gb unlocked brand new condition
apple,,,unlocked,2019-10-02 17:36,https://palmsprings.craigslist.org/mob/d/temecula-iphone-6s/6991502981.html,,apple iOS,,$80,iphone 6s
apple,black,like new,att,2019-10-03 13:50,https://chicago.craigslist.org/chc/mob/d/chicago-selling-black-iphone-8-plus/6985046087.html,64gb,apple iOS,,$425,selling black iphone 8 plus 64gb att or criket like new condition
samsung,,,unlocked,2019-10-03 08:20,https://palmsprings.craigslist.org/mob/d/rancho-mirage-galaxy-note-9/6991780451.html,,android,,$150,galaxy note 9
samsung,white,new,att,2019-10-03 13:55,https://chicago.craigslist.org/wcl/mob/d/bensenville-unlocked-samsung-galaxy-s10/6972362036.html,128gb,android,Galaxy S10+,$700,unlocked samsung galaxy s10 plus 128gb - prism white
none,,,unlocked,2019-10-03 16:37,https://miami.craigslist.org/pbc/mob/d/boca-raton-last-one-macbook-works-like/6992009912.html,,windows mobile,,$800,last one macbook works like it should
apple,,excellent,unlocked,2019-10-03 16:33,https://miami.craigslist.org/mdc/mob/d/miami-iphone-6/6992059016.html,,apple iOS,Iphone 6,$130,iphone 6
samsung,,excellent,tmobile,2019-10-03 14:02,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s8plus-64gb-factory/6978350361.html,64gb,android,,$275,samsung galaxy s8plus 64gb factory unlock
apple,,,unlocked,2019-10-03 15:56,https://miami.craigslist.org/pbc/mob/d/boynton-beach-excellent-shape-screen/6989864189.html,,apple iOS,,$1000,excellent shape screen protector & perfect for kids
samsung,,excellent,tmobile,2019-10-03 14:02,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s7-unlock-32gb/6978349879.html,32gb,android,,$140,samsung galaxy s7 unlock 32gb
apple,,like new,unlocked,2019-10-03 16:33,https://miami.craigslist.org/mdc/mob/d/miami-phone-6s/6992059792.html,128 gb,apple iOS,,$200,phone 6s
apple,,like new,unlocked,2019-10-03 13:50,https://chicago.craigslist.org/chc/mob/d/chicago-selling-iphone-6s-64gb-unlocked/6988861132.html,64gb,apple iOS,,$170,selling iphone 6s 64gb unlocked all carriers in very good condition
samsung,white,new,att,2019-10-03 13:55,https://chicago.craigslist.org/nwc/mob/d/schaumburg-unlocked-samsung-galaxy-s10/6974258834.html,128gb,android,Galaxy S10+,$700,unlocked samsung galaxy s10 plus 128gb - prism white
apple,,excellent,tmobile,2019-10-03 14:02,https://chicago.craigslist.org/chc/mob/d/golf-iphone-5s-factory-unlock-64gb/6978348392.html,64gb,apple iOS,,$100,iphone 5s factory unlock 64gb
apple,,,unlocked,2019-10-03 15:40,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-used-but-decent-glass/6983672809.html,,apple iOS,,$1050,used but decent glass protector and never been used
apple,gold,,unlocked,2019-10-03 13:32,https://chicago.craigslist.org/chc/mob/d/chicago-selling-my-iphone-xs-max256-gb/6991897135.html,256 gb,apple iOS,,$500,selling my iphone xs max256 gb
apple,,excellent,tmobile,2019-10-03 14:02,https://chicago.craigslist.org/chc/mob/d/golf-iphone-7-factory-unlock-128gb/6978350870.html,128gb,apple iOS,,$240,iphone 7 factory unlock 128gb
samsung,,excellent,tmobile,2019-10-03 14:02,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s8-factory-unlock/6978350112.html,64gb,android,,$240,samsung galaxy s8 factory unlock 64gb
samsung,,excellent,tmobile,2019-10-03 14:03,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s6-unlock-32gb/6990408889.html,32gb,android,,$125,samsung galaxy s6 unlock 32gb
apple,red,,tmobile,2019-10-03 10:17,https://orangecounty.craigslist.org/mod/d/orange-iphone-64gb-att-unlocked/6991890933.html,64gb,apple iOS,,$550,iphone x 64gb at&t unlocked
apple,,,unlocked,2019-10-03 14:11,https://chicago.craigslist.org/wcl/mob/d/joliet-iphone-screen-change-guaranteed/6991915630.html,,apple iOS,,$70,iphone screen change - guaranteed
apple,red,,tmobile,2019-10-03 10:22,https://orangecounty.craigslist.org/mod/d/orange-iphone-8-64gb-factory-unlocked/6991895902.html,64gb,apple iOS,,$470,iphone 8+ 64gb factory unlocked
apple,red,,unlocked,2019-10-03 14:15,https://chicago.craigslist.org/nwc/mob/d/hoffman-estates-apple-iphone-xs-max/6991976507.html,512gb,apple iOS,,$1050,apple iphone xs max - 512gb - factory unlocked! immaculate condition! + warranty
apple,black,like new,unlocked,2019-10-03 14:29,https://chicago.craigslist.org/sox/mob/d/burbank-42-mm-series-3-stainless-steel/6992005384.html,,apple iOS,,$200,42 mm series 3 stainless steel
apple,white,new,unlocked,2019-10-03 14:43,https://chicago.craigslist.org/nwc/mob/d/barrington-new-iphone-64gb/6979721719.html,64gb,apple iOS,,$600,new iphone x  64gb
apple,white,like new,tmobile,2019-10-03 10:26,https://orangecounty.craigslist.org/mob/d/orange-white-iphone-64gb-unlocked/6985834389.html,64gb,apple iOS,,$500,white iphone x 64gb unlocked
apple,gold,new,verizon,2019-10-03 10:26,https://orangecounty.craigslist.org/mob/d/garden-grove-iphone-xs-max-256gb-gold/6991797737.html,256gb,apple iOS,,$1100,iphone xs max 256gb gold verizon
apple,red,,tmobile,2019-10-03 10:29,https://orangecounty.craigslist.org/mod/d/orange-iphone-8-64gb-mobile-or-metro/6991902609.html,64gb,apple iOS,,$449,iphone 8+ 64gb t-mobile or metro
none,,,verizon,2019-10-03 15:02,https://chicago.craigslist.org/wcl/mob/d/naperville-unlocked-pixel-2-xl-64gb/6987647637.html,64gb,android,,$260,unlocked pixel 2 xl 64gb
apple,,,unlocked,2019-10-03 10:45,https://orangecounty.craigslist.org/mob/d/lakewood-apple-products/6987383551.html,,apple iOS,,$500,apple products
apple,white,,att,2019-10-03 15:08,https://chicago.craigslist.org/wcl/mob/d/oak-brook-iphone-4s-16-gb-white-att/6983390208.html,16 gb,apple iOS,4s,$50,iphone 4s 16 gb white at&t
apple,red,,tmobile,2019-10-03 10:37,https://orangecounty.craigslist.org/mod/d/orange-iphone-7-32gb-mobile-and-metro/6991910033.html,32gb,apple iOS,,$359,iphone 7+ 32gb t-mobile and metro
none,red,,verizon,2019-10-03 15:10,https://chicago.craigslist.org/chc/mob/d/naperville-motorola-droid-turbo-2/6972529861.html,,android,,$50,motorola droid turbo 2
apple,red,,tmobile,2019-10-03 10:35,https://orangecounty.craigslist.org/mod/d/orange-iphone-7-256gb-verizon-unlocked/6991907427.html,256gb,apple iOS,,$449,iphone 7+ 256gb verizon unlocked
samsung,,excellent,att,2019-10-03 14:43,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s8-plus-64gb-att/6991894929.html,64gb,android,s8 plus,$250,samsung galaxy s8 plus 64gb at&t
samsung,black,,verizon,2019-10-03 14:45,https://newyork.craigslist.org/que/mob/d/woodside-brand-new-samsung-note-10-plus/6989860740.html,256gb,android,,$740,brand new samsung note 10 plus top model 256gb verizon new in box
apple,gold,like new,att,2019-10-03 10:46,https://orangecounty.craigslist.org/mob/d/la-palma-iphone-xs-max-256gb-gold-att/6987409525.html,256gb,apple iOS,MT612LL/A,$740,iphone xs max 256gb gold at&t
apple,,like new,unlocked,2019-10-03 14:53,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-7-plus-32-gb-factory/6991975360.html,32 gb,apple iOS,7plus,$300,iphone 7 plus 32 gb factory unlocked
apple,red,,tmobile,2019-10-03 10:47,https://orangecounty.craigslist.org/mod/d/orange-iphone-7-128gb-mobile-and-metro/6991918382.html,128gb,apple iOS,,$395,iphone 7+ 128gb t-mobile and metro
apple,silver,good,sprint,2019-10-03 14:57,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-6s-plus-128g-sprint/6987575895.html,,apple iOS,iPhone 6S Plus,$200,iphone 6s plus 128g sprint
apple,rose,,tmobile,2019-10-03 10:53,https://orangecounty.craigslist.org/mod/d/orange-iphone-7-rose-gold-32gb-mobile/6991924104.html,32gb,apple iOS,,$359,iphone 7+ rose gold 32gb t-mobile and metro
apple,,excellent,att,2019-10-03 11:01,https://orangecounty.craigslist.org/mob/d/laguna-niguel-iphone-xr/6991928152.html,256 gb,apple iOS,iPhone XR,$600,iphone xr
none,red,,tmobile,2019-10-03 11:04,https://orangecounty.craigslist.org/mod/d/orange-lg-g6-32gb-mobile-or-metro-pcs/6991934855.html,32gb,android,,$145,lg g6 32gb t-mobile or metro pcs
apple,rose,,tmobile,2019-10-03 11:19,https://orangecounty.craigslist.org/mob/d/yorba-linda-unlocked-iphone-se-64gb/6991944636.html,64gb,apple iOS,iPhone SE,$160,unlocked iphone se 64gb
apple,gold,like new,att,2019-10-03 15:04,https://newyork.craigslist.org/mnh/mob/d/new-york-256gb-iphone-xs-max-unlocked/6991954555.html,256gb,apple iOS,,$870,256gb iphone xs max unlocked
apple,,like new,unlocked,2019-10-03 15:23,https://newyork.craigslist.org/brk/mob/d/iphone-iphone5-for-sale-very-good/6982554431.html,,apple iOS,,$125,iphone iphone5 for sale very good condition - $125
apple,black,,verizon,2019-10-03 15:10,https://newyork.craigslist.org/mnh/mob/d/new-york-samsung-note-10-plus-verizon/6991959275.html,256 gb,apple iOS,,$700,samsung note 10+ plus verizon brand new!!
apple,gold,excellent,unlocked,2019-10-03 15:19,https://newyork.craigslist.org/mnh/mob/d/new-york-city-apple-iphone-7-32gb-gsm/6980339921.html,32gb,apple iOS,iphone 7,$50,apple iphone 7 32gb gsm icloud locked smartphone white/gold
samsung,red,,tmobile,2019-10-03 11:02,https://orangecounty.craigslist.org/mod/d/orange-samsung-galaxy-s7-edge-32gb/6991933229.html,32gb,android,,$250,samsung galaxy s7 edge 32gb t-mobile & metro
apple,silver,new,unlocked,2019-10-03 15:24,https://newyork.craigslist.org/que/mob/d/ozone-park-iphone-8-plus-64gb-factory/6991985739.html,64gb,apple iOS,,$450,iphone 8 plus 64gb factory unlocked
apple,silver,,unlocked,2019-10-03 08:28,https://seattle.craigslist.org/see/mob/d/seattle-iphone-256gb-silver-unlocked/6991736210.html,256gb,apple iOS,,$400,iphone x 256gb silver unlocked
apple,,,unlocked,2019-10-03 09:00,https://seattle.craigslist.org/see/mob/d/seattle-iphone-icloud/6990250914.html,,apple iOS,,$999,iphone icloud
samsung galaxy,black,new,unlocked,2019-10-03 15:36,https://newyork.craigslist.org/brk/mob/d/long-branch-samsung-galaxy-a10/6992013182.html,,android,,$170,samsung galaxy a10
apple,silver,new,unlocked,2019-10-03 08:29,https://seattle.craigslist.org/est/mob/d/bellevue-pictar-camera-grip-for-iphone/6984968590.html,,apple iOS,,$75,pictar camera grip for iphone 8 7 se 6s 6 5s 5c 5 4 - dslr your iphone
apple,,,unlocked,2019-10-03 15:38,https://newyork.craigslist.org/que/mob/d/south-ozone-park-brand-new-iphone-11-max/6991938318.html,,apple iOS,,$500,brand new iphone 11 max
samsung straightalk,,like new,att,2019-10-03 08:30,https://seattle.craigslist.org/oly/mob/d/shelton-samsung-galaxy-j7-sky-pro/6991772243.html,,android,Galaxy j7 sky pro,$40,samsung galaxy j7 sky pro!
apple,,like new,unlocked,2019-10-03 15:37,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max-512gb/6991998565.html,512gb,apple iOS,,$950,iphone xs max 512gb
samsung,,,unlocked,2019-10-03 08:34,https://seattle.craigslist.org/see/mob/d/renton-factory-unlocked-samsung-galaxy/6973773837.html,64gb,android,,$250,factory unlocked samsung galaxy s8 64gb
apple,gray,,unlocked,2019-10-03 09:01,https://seattle.craigslist.org/see/mob/d/seattle-iphone-8-plus-256g-space-grey/6991759590.html,256gb,apple iOS,,$200,iphone 8 plus 256g space grey factory unlocked excellent condition
zte,gray,excellent,att,2019-10-03 09:08,https://seattle.craigslist.org/tac/mob/d/tacoma-zte-max-xl-virgin-mobile/6983667479.html,2 gb,android,MAX XL - N9560,$80,zte max xl (virgin mobile)
apple,red,like new,att,2019-10-03 09:11,https://seattle.craigslist.org/see/mob/d/seattle-have-used-iphone-11-pro-max-in/6991757360.html,,apple iOS,,$710,i have a used iphone 11 pro max in good condition for sell
apple,,like new,unlocked,2019-10-03 10:59,https://losangeles.craigslist.org/lac/mob/d/los-angeles-iphone-8-64gb-unlocked/6991926369.html,64gb,apple iOS,8+,$500,iphone 8+ 64gb unlocked
apple,red,like new,sprint,2019-10-03 09:14,https://seattle.craigslist.org/see/mob/d/seattle-in-good-condition-and-unlocked/6991754483.html,256 gb,apple iOS,,$703,in good condition and unlocked iphone 11 pro max 256 gb
apple,,,tmobile,2019-10-03 09:25,https://seattle.craigslist.org/see/mob/d/seattle-unlocked-iphone-6s/6991838626.html,,apple iOS,,$120,unlocked iphone 6s
apple,rose,like new,unlocked,2019-10-03 09:36,https://seattle.craigslist.org/see/mob/d/lynnwood-iphone-7-plus-256gb-rose-gold/6991765310.html,256gb,apple iOS,Iphone 7 plus,$370,"iphone 7 plus 256gb rose gold, clean imei, like new, factory unlocked"
lg,,,verizon,2019-10-03 09:38,https://seattle.craigslist.org/sno/mob/d/bothell-verizon-lg-exalt-flip-phone/6991850500.html,,other,Exalt,$50,verizon lg exalt flip phone
none,,,unlocked,2019-10-03 11:00,https://losangeles.craigslist.org/lac/mob/d/los-angeles-psychuc-clairvoyant/6991891724.html,,other,,$45,psychuc clairvoyant
motorola,red,new,att,2019-10-03 09:38,https://seattle.craigslist.org/sno/mob/d/lynnwood-motorola-g7-brand-new-sale/6986446020.html,32gb,android,G7,$150,"motorola g7 - brand new - sale, sale, sale"
apple,white,,unlocked,2019-10-03 11:08,https://losangeles.craigslist.org/sgv/mob/d/temple-city-like-new-iphone-xs-256g/6988177672.html,,apple iOS,,$780,like new iphone xs 256g black&white unlocked
samsung n960f,purple,like new,tmobile,2019-10-03 09:48,https://seattle.craigslist.org/tac/mod/d/tacoma-great-deal-samsung-note-9-in/6991863937.html,128gb,android,Galaxy Note 9 N960U,$449,great deal samsung note 9 in tacoma - $40 down !!!
samsung,,excellent,tmobile,2019-10-03 09:48,https://seattle.craigslist.org/oly/mob/d/shelton-samsung-att-unlocked-flip/6987940954.html,,other,AT&T Flip Phones,$40,samsung at&t unlocked flip phones great condition
samsung galaxy s10 g973 g970,blue,new,tmobile,2019-10-03 09:49,https://seattle.craigslist.org/sno/mod/d/everett-on-sale-samsung-galaxy-s10e-s10/6991865279.html,64gb,android,Galaxy S10e S10 Plus G975,$49,on sale ! samsung galaxy s10e / s10 / s10 plus
samsung,blue,,sprint,2019-10-03 11:09,https://losangeles.craigslist.org/lac/mob/d/los-angeles-samsung-galaxy-note-9-blue/6978559432.html,,android,,$430,"samsung galaxy note 9 - blue, for sprint, paid off, clean imei, ready"
apple,rose,like new,unlocked,2019-10-03 11:17,https://losangeles.craigslist.org/sfv/mob/d/canoga-park-iphone-8-plus-new/6978829991.html,64 gb,apple iOS,,$475,iphone 8 plus new
samsung,,like new,tmobile,2019-10-03 11:19,https://losangeles.craigslist.org/lac/mob/d/los-angeles-mint-condition-galaxy-note/6991940427.html,64gb,android,Galaxy Note 8,$195,"mint condition galaxy note 8--unlocked, never used"
samsung,red,good,tmobile,2019-10-03 11:28,https://losangeles.craigslist.org/lac/mob/d/los-angeles-mobile-samsung-galaxy-s7/6991938085.html,,android,,$200,t-mobile samsung galaxy s7 black
google pixel pixel 2,silver,excellent,tmobile,2019-10-03 09:51,https://seattle.craigslist.org/see/mod/d/seattle-google-pixel-pixel-xl-pixel-2/6991866209.html,64gb,android,Pixel XL 2 XL 3 3XL,$149,google pixel / pixel xl / pixel 2 / pixel 2 xl / pixel 3 / pixel 3 xl
apple,gray,like new,unlocked,2019-10-03 09:52,https://seattle.craigslist.org/sno/mob/d/edmonds-iphone-xs-max-space-gray-256gb/6991863771.html,256gb,apple iOS,XS Max,$850,"iphone xs max space gray 256gb, unlocked"
none,,,unlocked,2019-10-03 11:24,https://losangeles.craigslist.org/wst/mob/d/hawthorne-unlocked-zte-4g-lte-for-all/6991942263.html,,android,,$50,unlocked zte 4g lte for all network
none,,,unlocked,2019-10-03 11:25,https://losangeles.craigslist.org/lac/mob/d/los-angeles-psychuc-clairvoyant/6991891135.html,,other,,$45,psychuc clairvoyant
apple,black,new,unlocked,2019-10-03 11:29,https://losangeles.craigslist.org/wst/mob/d/los-angeles-new-apple-iphone-xs-64gb/6988855627.html,64gb,apple iOS,iPHONE Xs,$670,"new apple iphone xs- 64gb ""new"" ful warranty apple box"
apple,white,new,tmobile,2019-10-03 11:32,https://losangeles.craigslist.org/sgv/mob/d/la-puente-apple-iphone-4s-64gb-white/6977472039.html,64gb,apple iOS,4s 64GB Whilte Color,$100,apple iphone 4s 64gb white color unlocked gsm tmobile at&t brand new
apple,rose,,unlocked,2019-10-03 10:43,https://sfbay.craigslist.org/pen/mob/d/daly-city-iphone-7-32gb-unlocked-rose/6991885408.html,32gb,apple iOS,,$240,iphone 7 32gb unlocked rose gold like new
samsung,,like new,tmobile,2019-10-03 11:33,https://losangeles.craigslist.org/wst/mob/d/los-angeles-new-galaxy-s8-plus-samsung/6991852279.html,64gb,android,,$285,new galaxy s8 plus samsung unlocked liberado desbloqueado t-mobile met
apple,silver,new,unlocked,2019-10-03 11:39,https://losangeles.craigslist.org/wst/mob/d/santa-monica-new-iphone-unlocked/6991963270.html,64gb,apple iOS,,$575,new iphone x unlocked
apple,gold,excellent,unlocked,2019-10-03 11:40,https://losangeles.craigslist.org/lgb/mob/d/long-beach-unlocked-iphone-xs-max/6990161877.html,64gb,apple iOS,iPhone XS Max Gold - 64gb,$700,unlocked iphone xs max
apple,gray,excellent,att,2019-10-03 10:46,https://sfbay.craigslist.org/eby/mob/d/oakland-iphone-7-plus-128gb/6990143511.html,128gb,apple iOS,iPhone 7 Plus,$375,iphone 7 plus 128gb
apple,gold,like new,att,2019-10-03 10:50,https://sfbay.craigslist.org/eby/mob/d/alamo-iphone-6s-plus-factory-unlocked/6987340363.html,16 gb,apple iOS,iPhone 6s Plus,$300,iphone 6s plus (factory unlocked)
apple,white,,unlocked,2019-10-03 10:42,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-iphone-64gb-unlocked/6991909623.html,64gb,apple iOS,,$300,iphone x 64gb unlocked
apple,rose,,unlocked,2019-10-03 10:46,https://sfbay.craigslist.org/eby/mob/d/fairfield-iphone-7-32gb-unlocked-rose/6991884673.html,32gb,apple iOS,,$240,iphone 7 32gb unlocked rose gold like new
none,gold,,tmobile,2019-10-03 10:52,https://sfbay.craigslist.org/eby/mob/d/vacaville-lg-g5-tmobile/6989353124.html,,android,,$100,lg g5 tmobile
apple,,good,att,2019-10-03 10:56,https://sfbay.craigslist.org/eby/mob/d/san-leandro-iphone-4s-16gb-from-att/6982468282.html,16gb,apple iOS,4s,$90,iphone 4s 16gb from att
apple,gray,,verizon,2019-10-03 10:58,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-space-gray-256gb/6989335539.html,256gb,apple iOS,,$700,iphone x space gray 256gb unlocked
apple,,like new,unlocked,2019-10-03 16:45,https://miami.craigslist.org/brw/mob/d/pembroke-pines-iphone-256gb/6992070107.html,256gb,apple iOS,X,$590,iphone x // 256gb
apple,,,unlocked,2019-10-03 11:02,https://sfbay.craigslist.org/sby/mob/d/apple-iphone-6-64gb/6975147111.html,64gb,apple iOS,,$349,"apple iphone 6+, 64gb"
apple,gray,,att,2019-10-03 11:02,https://sfbay.craigslist.org/sby/mob/d/iphone-8-64gb-black/6978859527.html,64gb,apple iOS,,$450,iphone 8+ 64gb black
samsung,,,unlocked,2019-10-03 11:13,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-samsung-galaxy-s8/6988487422.html,,android,,$300,"samsung galaxy s8 unlocked, any sim"
apple,gray,excellent,verizon,2019-10-03 09:31,https://palmsprings.craigslist.org/mob/d/palm-desert-iphone-gb/6991843893.html,256 gb,apple iOS,iPhone 7,$295,iphone 7 - 256 gb
apple,gray,,unlocked,2019-10-03 11:14,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-unlocked-iphone-256gb/6989117238.html,256gb,apple iOS,,$700,unlocked iphone x 256gb grey unlocked
google,blue,like new,tmobile,2019-10-03 15:40,https://chicago.craigslist.org/nwi/mob/d/valparaiso-google-pixel-3-black/6992045347.html,64gb,android,Pixel 3,$399,google pixel 3 - black - excellent - 64gb - unlocked - android
