brand,color,condition,contract,date,link,memory,mobOs,model,price,title
none,,new,unlocked,2019-11-04 11:26,https://washingtondc.craigslist.org/doc/mob/d/unlocked-iphone-7-plus-128gb/7004570818.html,128gb,android,,$350,unlocked iphone 7 plus  128gb
samsung,,,unlocked,2019-11-04 11:26,https://washingtondc.craigslist.org/doc/mob/d/brand-new-samsung-galaxy-note-10/7004570054.html,,android,S10 PLUS,$700,brand new samsung galaxy note 10
apple,silver,like new,unlocked,2019-11-04 11:09,https://washingtondc.craigslist.org/nva/mob/d/arlington-excellent-condition-unlock/7013323582.html,32gb,apple iOS,iPhone 7,$225,excellent condition unlock iphone 7
samsung,red,like new,verizon,2019-11-04 11:12,https://washingtondc.craigslist.org/nva/mob/d/centreville-verizon-galaxy-note-10-plus/7013293680.html,256gb,android,GALAXY NOTE 10+ 5G,$900,verizon galaxy note 10 plus 5g
samsung,,,tmobile,2019-11-04 11:25,https://washingtondc.craigslist.org/doc/mob/d/fairly-used-samsung-galaxy-note-8-mobile/7012044144.html,,android,,$350,fairly used samsung galaxy note 8 t-mobile
none,,new,unlocked,2019-11-04 11:26,https://washingtondc.craigslist.org/doc/mob/d/unlocked-iphone-7-plus-128gb/7009929630.html,128gb,android,,$350,unlocked iphone 7 plus  128gb
apple,red,excellent,att,2019-11-04 11:17,https://washingtondc.craigslist.org/mld/mob/d/upper-marlboro-iphone-8-256gb/7013330863.html,256gb,apple iOS,,$300,iphone 8 256gb
apple,,excellent,unlocked,2019-11-04 10:41,https://washingtondc.craigslist.org/nva/mob/d/springfield-factory-unlocked-iphone/7007422591.html,256gb,apple iOS,Iphone x,$575,factory unlocked iphone x 256gb on sale w/warranty
samsung,,like new,unlocked,2019-11-04 11:17,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s7-32gb/7008686226.html,32gb,android,s7,$190,samsung galaxy s7 (32gb) factory unlocked - w/ box and accessories
apple,,like new,unlocked,2019-11-04 10:41,https://washingtondc.craigslist.org/nva/mob/d/springfield-factory-unlocked-iphone-6s/7007431745.html,16gb,apple iOS,6s,$180,factory unlocked iphone 6s
samsung,,like new,unlocked,2019-11-04 11:13,https://washingtondc.craigslist.org/nva/mob/d/alexandria-for-sale-samsung-galaxy-s9/7002768784.html,64gb,android,Galaxy S9 Plus,$450,for sale samsung galaxy s9 plus 64gb unlocked worldwide pick up only!
samsung,,like new,unlocked,2019-11-04 10:34,https://washingtondc.craigslist.org/nva/mob/d/alexandria-samsung-galaxy-s8-plus-64gb/7013278318.html,64gb,android,Galaxy S8 Plus,$350,samsung galaxy s8 plus 64gb firm price unlocked with warranty
apple,,,unlocked,2019-11-04 10:02,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-8-64gb-factory/6998159808.html,64gb,apple iOS,,$400,iphone 8 (64gb) factory unlocked in excellent condition. comes with bo
samsung,,excellent,unlocked,2019-11-04 10:41,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-j7-factory/7007428578.html,16 gb,android,J7,$175,"samsung galaxy j7, factory unlocked . available in 16 gb!"
apple,,,unlocked,2019-11-04 10:02,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-8-64gb-factory/6997949916.html,64gb,apple iOS,,$400,iphone 8 (64gb) factory unlocked in excellent condition. comes with bo
apple,,,unlocked,2019-11-04 10:02,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-7-factory-unlocked/6998159951.html,32gb,apple iOS,,$380,iphone 7+- factory unlocked- comes w/ box and accessories
lg,black,excellent,tmobile,2019-11-04 10:05,https://washingtondc.craigslist.org/doc/mob/d/washington-lg-fortune-16gb-black-gsm/7005549753.html,16gb,android,Fortune,$50,lg fortune 16gb black gsm unlocked (originally cricket)
none,red,,att,2019-11-04 10:07,https://washingtondc.craigslist.org/nva/mob/d/arlington-att-85-prepaid-phone-card/6997320051.html,,android,,$60,att $85 prepaid phone card
samsung,,excellent,unlocked,2019-11-04 04:41,https://chicago.craigslist.org/wcl/mob/d/kankakee-samsung-galaxy-note-9-unlocked/7013160752.html,512gb,android,note 9,$290,samsung galaxy note 9 unlocked with 512 g in box amazing 12m warranty
apple,,like new,unlocked,2019-11-04 10:20,https://washingtondc.craigslist.org/nva/mob/d/arlington-apple-iphone-8-64gb-unlocked/7006113097.html,64gb,apple iOS,iPhone,$495,apple iphone 8 64gb unlocked free sim-card excellent conditions
samsung,,new,unlocked,2019-11-04 00:32,https://chicago.craigslist.org/nwi/mob/d/munster-samsung-galaxy-s10/7010292167.html,,android,,$600,samsung galaxy s10+
samsung,,like new,unlocked,2019-11-04 10:22,https://washingtondc.craigslist.org/nva/mob/d/alexandria-samsung-galaxy-s9-plus-64gb/7013228046.html,64gb,android,Galaxy s9 Plus,$495,samsung galaxy s9 plus 64gb fully unlocked free sim-card like new
apple,gold,new,unlocked,2019-11-03 22:47,https://chicago.craigslist.org/nwc/mob/d/prospect-heights-iphone-xs-max-gold/6998632042.html,256gb,apple iOS,,$999,iphone xs max gold 256gb
apple,,like new,att,2019-11-03 23:13,https://chicago.craigslist.org/wcl/mob/d/lombard-iphone-5c/6998384468.html,,apple iOS,5S,$50,iphone 5c
samsung,,like new,unlocked,2019-11-04 10:26,https://washingtondc.craigslist.org/nva/mob/d/fairfax-samsung-galaxy-s8-plus-64gb/7009869857.html,64gb,android,Galaxy S8 Plus,$300,samsung galaxy s8 plus 64gb unlocked- like new
samsung,,new,unlocked,2019-11-04 00:31,https://chicago.craigslist.org/sox/mob/d/chicago-samsung-galaxy-s10/7010288114.html,,android,,$600,samsung galaxy s10+
samsung,,new,unlocked,2019-11-04 00:32,https://chicago.craigslist.org/chc/mob/d/chicago-samsung-galaxy-s10/7010287981.html,,android,,$600,samsung galaxy s10+
motorola,,new,unlocked,2019-11-04 10:41,https://washingtondc.craigslist.org/nva/mob/d/springfield-motorola-moto-e4-unlocked/7007435804.html,,android,MOTO E4,$130,motorola moto e4 unlocked brand new w/warranty
apple,,like new,unlocked,2019-11-04 10:42,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-8-64gb-on-sale-with/7007429754.html,64gb,apple iOS,iphone 8,$375,iphone 8  64gb on sale with warranty!!!
samsung,black,like new,att,2019-11-03 20:19,https://chicago.craigslist.org/nwc/mob/d/schaumburg-samsung-galaxy-s4-att-phone/7013065628.html,,android,Galaxy 4,$50,samsung galaxy s4 at&t phone
samsung,black,like new,unlocked,2019-11-04 10:42,https://washingtondc.craigslist.org/nva/mob/d/springfield-factory-unlocked-samsung/7007434453.html,64gb,android,S9,$325,factory unlocked samsung galaxy s9 64gb mid night black
samsung,black,like new,unlocked,2019-11-03 20:10,https://chicago.craigslist.org/nwc/mob/d/schaumburg-samsung-galaxy-on5-black/7013061343.html,,android,Samsung Galaxy On5 -SM-G550T1,$50,samsung galaxy on5 black (9437) metropcs phone
samsung,,new,unlocked,2019-11-04 10:42,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-a10-dual-sim/6993561006.html,32gb,android,A10,$170,samsung galaxy a10 dual sim 32gb unlocked brand new
apple,rose,like new,sprint,2019-11-03 20:21,https://chicago.craigslist.org/nwc/mob/d/schaumburg-sprint-gold-iphone-8-plus/7013062173.html,256gb,apple iOS,iPhone 8 Plus,$475,sprint gold iphone 8 plus
apple,,good,att,2019-11-03 17:28,https://chicago.craigslist.org/chc/mob/d/chicago-iphone-64gb-att-locked/7012983931.html,64gb,apple iOS,,$400,iphone x 64gb at&t locked
none,gray,,sprint,2019-11-03 17:42,https://chicago.craigslist.org/chc/mob/d/chicago-sprint-motorola-motorazr-silver/6998943257.html,8 gb,other,,$75,"sprint motorola motorazr (silver), with box"
apple,rose,excellent,sprint,2019-11-03 16:46,https://chicago.craigslist.org/nwi/mob/d/hammond-iphone-7-plus-rose-gold/7012950072.html,,apple iOS,,$275,iphone 7 plus rose gold
apple,gold,excellent,verizon,2019-11-03 17:45,https://chicago.craigslist.org/nwc/mob/d/gurnee-iphone-8-gold-64gb-verizon-adult/7007770048.html,64gb,apple iOS,iPhone 8,$280,iphone 8 gold 64gb verizon - adult owned
apple,gray,new,verizon,2019-11-03 16:46,https://chicago.craigslist.org/nch/mob/d/skokie-apple-iphone-8-64gb-verizon/7011467447.html,64gb,apple iOS,,$250,apple iphone 8 64gb *verizon*
samsung,,,unlocked,2019-11-03 16:52,https://chicago.craigslist.org/chc/mob/d/chicago-new-clean-samsung-galaxy-j2/7006565041.html,16gb,android,,$65,"new, clean samsung galaxy j2 pure for cricket. open box. 16gb."
apple,rose,excellent,verizon,2019-11-03 17:45,https://chicago.craigslist.org/nwc/mob/d/gurnee-iphone-7-rose-gold-32gb-verizon/7007842234.html,32gb,apple iOS,iPhone 7,$200,iphone 7 rose gold 32gb verizon - adult owned and perfect
google,black,excellent,unlocked,2019-11-03 17:09,https://chicago.craigslist.org/nch/mob/d/chicago-google-pixel-2-smartphone-64gb/7000504457.html,64gb,android,Pixel 2,$175,google pixel 2 smartphone 64gb black
none,,,unlocked,2019-11-03 18:04,https://chicago.craigslist.org/wcl/mob/d/lockport-brand-new-lg-stylo-3-in-the/7009295451.html,,android,,$100,brand new lg stylo 3 in the seal box.
samsung,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s7-unlock-32gb/6997722483.html,32gb,android,,$140,samsung galaxy s7 unlock 32gb
samsung,,excellent,tmobile,2019-11-03 14:49,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-note8-factory/6997714180.html,64gb,android,,$300,samsung galaxy note8 factory unlock 64gb
samsung,blue,excellent,tmobile,2019-11-03 14:49,https://chicago.craigslist.org/chc/mob/d/golf-samung-galaxy-s7edge-unlock-32gb/6997705978.html,32gb,android,,$150,samung galaxy s7edge unlock 32gb black/blue
apple,gold,like new,att,2019-11-03 15:01,https://chicago.craigslist.org/chc/mob/d/chicago-new-price-like-new-apple-iphone/6999568173.html,64gb,apple iOS,iPhone 8 Plus,$399,*new price* like new apple iphone 8 plus 64gb gold att / cricket / h2o
apple,gray,excellent,unlocked,2019-11-03 15:01,https://chicago.craigslist.org/chc/mob/d/chicago-apple-iphone-6-16gb-space-grey/6999569089.html,16gb,apple iOS,iPhone 6,$99,apple iphone 6 16gb space grey unlocked world phone clean!
apple,black,excellent,att,2019-11-03 15:06,https://chicago.craigslist.org/chc/mob/d/chicago-unlocked-apple-iphone-7-matte/6999572035.html,32gb,apple iOS,iPhone 7,$185,unlocked apple iphone 7 matte black 32gb excellent condition!
lg,gold,like new,tmobile,2019-11-03 18:04,https://chicago.craigslist.org/chc/mob/d/lemont-lg-stylo-2-plus/7009295965.html,,android,Stylo 2 Plus,$60,lg stylo 2 plus
apple,black,like new,tmobile,2019-11-03 14:45,https://chicago.craigslist.org/chc/mob/d/chicago-iphone-64-gb/7012886773.html,64 gb,apple iOS,,$520,iphone x 64 gb
apple,,,unlocked,2019-11-04 10:02,https://washingtondc.craigslist.org/nva/mob/d/springfield-iphone-8-64gb-factory/6997949399.html,64gb,apple iOS,,$400,iphone 8 (64gb) factory unlocked in excellent condition. comes with bo
samsung,red,new,att,2019-11-03 14:06,https://chicago.craigslist.org/nwc/mob/d/berwyn-new-samsung-galaxy-s10/7012812400.html,128gb,android,,$50,new samsung galaxy s10!
apple,silver,,tmobile,2019-11-03 14:43,https://chicago.craigslist.org/wcl/mob/d/fair-condition-iphone-256gb-silver-with/7012838966.html,256gb,apple iOS,,$401,"fair condition iphone x 256gb - silver ^^^^^^^with the box, usb cable"
apple,,excellent,tmobile,2019-11-03 14:46,https://chicago.craigslist.org/chc/mob/d/golf-iphone-6plus-factory-unlock-128gb/7012887464.html,128gb,apple iOS,,$200,iphone 6plus factory unlock 128gb
apple,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-iphone-6s-factory-unlock-64gb/7005215847.html,64gb,apple iOS,,$170,iphone 6s factory unlock 64gb
samsung,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s9-64gb-factory/7005214837.html,64gb,android,,$290,samsung galaxy s9 64gb factory unlock
samsung,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s9plus-factory/6997707322.html,64gb,android,,$335,samsung galaxy s9plus  factory unlock 64gb
apple,purple,new,verizon,2019-11-04 08:57,https://washingtondc.craigslist.org/doc/mob/d/washington-iphone-gb-verizon-purple/7004173351.html,128 gb,apple iOS,iPhone 11,$600,iphone 11 128 gb verizon purple
samsung,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-note9-unlock-128gb/6997709457.html,128gb,android,,$400,samsung galaxy note9 unlock 128gb like new
apple,gray,,att,2019-11-04 08:24,https://washingtondc.craigslist.org/nva/mob/d/att-or-cricket-iphone-64-gb-silver/7006736570.html,64 gb,apple iOS,,$430,at&t or cricket iphone x 64 gb silver color with new accessories
apple,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-iphone-5s-factory-unlock-64gb/6997717325.html,64gb,apple iOS,,$100,iphone 5s factory unlock 64gb
apple,gold,,att,2019-11-04 08:24,https://washingtondc.craigslist.org/nva/mob/d/new-att-or-cricket-iphone-xs-max-256gb/7008196793.html,256gb,apple iOS,,$690,new!! at&t or cricket iphone xs max 256gb gold with new accessories
apple,,like new,att,2019-11-03 15:11,https://chicago.craigslist.org/wcl/mob/d/woodridge-iphone-5-16-gig-new-battery-2/7012903717.html,,apple iOS,iPhone 5,$70,iphone 5 16 gig new battery 2 available
apple,rose,,att,2019-11-04 08:24,https://washingtondc.craigslist.org/nva/mob/d/metro-pcs-iphone-6s-plus-64gb-rose-gold/7008197080.html,64gb,apple iOS,,$150,metro pcs iphone 6s plus 64gb rose gold with new accessories
apple,gold,,att,2019-11-04 08:24,https://washingtondc.craigslist.org/nva/mob/d/att-or-cricket-iphone-8-plus-256gb-gold/7008166133.html,256gb,apple iOS,,$390,at&t or cricket iphone 8 plus 256gb gold with new accessories
apple,,like new,unlocked,2019-11-04 08:42,https://washingtondc.craigslist.org/nva/mob/d/alexandria-apple-iphone-6s-16gb/6996557421.html,16gb,apple iOS,iphone 6s,$220,apple iphone 6s 16gb unlocked- firm price with warranty
apple,rose,,att,2019-11-04 08:24,https://washingtondc.craigslist.org/nva/mob/d/att-or-cricket-iphone-7-plus-128gb-rose/7006743397.html,128gb,apple iOS,,$280,at&t or cricket iphone 7 plus 128gb rose gold with new accessories
apple,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-iphone-7-factory-unlock-128gb/6997716030.html,128gb,apple iOS,,$240,iphone 7 factory unlock 128gb
samsung galaxy note8,black,like new,tmobile,2019-11-04 08:38,https://washingtondc.craigslist.org/mld/mob/d/gaithersburg-samsung-galaxy-note8-sm/7006658779.html,64gb,android,SM-N950U,$350,samsung galaxy note8 sm-n950u - 64gb - midnight black (unlocked)
samsung,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s8plus-64gb-factory/6997719345.html,64gb,android,,$270,samsung galaxy s8plus 64gb factory unlock
samsung,,excellent,tmobile,2019-11-03 14:48,https://chicago.craigslist.org/chc/mob/d/golf-samsung-galaxy-s8-factory-unlock/6997720400.html,64gb,android,,$235,samsung galaxy s8 factory unlock 64gb
apple,gold,like new,sprint,2019-11-03 15:06,https://chicago.craigslist.org/chc/mob/d/chicago-gold-apple-iphone-xs-max-64gb/7008072069.html,64gb,apple iOS,XS Max,$625,gold apple iphone xs max 64gb sprint / boost clean
apple,silver,like new,unlocked,2019-11-04 03:51,https://washingtondc.craigslist.org/doc/mob/d/washington-iphone-xs-256-gb-silver/7013150008.html,256 gb,apple iOS,iPhone XS 256 GB Silver,$720,iphone xs 256 gb silver unlocked
apple,,,att,2019-11-04 03:03,https://washingtondc.craigslist.org/mld/mob/d/sterling-iphone-6-6s-screen-replacement/7011086131.html,,apple iOS,,$50,"iphone 6, 6s, 6+, 7, 7+,  8. 8+ screen replacement special price"
none,silver,like new,unlocked,2019-11-04 00:26,https://washingtondc.craigslist.org/mld/mob/d/silver-spring-lg-pad-v495-16gb-wi-fi-4g/6999214901.html,16gb,android,,$120,"lg g pad v495 16gb, wi-fi + 4g (unlocked) - titan silver"
samsung,,,sprint,2019-11-04 00:31,https://washingtondc.craigslist.org/doc/mob/d/washington-galaxy-note-10plus/7013123600.html,,android,,$400,galaxy note 10plus
apple,gold,like new,unlocked,2019-11-04 01:01,https://washingtondc.craigslist.org/nva/mob/d/iphone-xs-max-256gb-unlocked/7008494816.html,256gb,apple iOS,XS Max,$800,iphone xs max - 256gb - unlocked
apple,gold,like new,unlocked,2019-11-04 01:01,https://washingtondc.craigslist.org/nva/mob/d/iphone-xs-max-256gb-unlocked/7008495189.html,256gb,apple iOS,XS Max,$790,iphone xs max - 256gb - unlocked
t mobile lg,,new,att,2019-11-04 02:07,https://washingtondc.craigslist.org/doc/mob/d/fort-washington-lg-optimus-l90/7001251542.html,,android,Optimus L90,$50,lg optimus l90
samsung galaxy,black,excellent,tmobile,2019-11-04 02:47,https://washingtondc.craigslist.org/mld/mob/d/columbia-like-new-samsung-galaxy-s9/7013144051.html,64gb,android,S9 Black 64GB,$360,like new samsung galaxy s9 black 64gb unlocked
apple,gold,like new,unlocked,2019-11-04 01:01,https://washingtondc.craigslist.org/nva/mob/d/iphone-xs-max-256gb-unlocked/7010281206.html,256gb,apple iOS,XS Max,$800,iphone xs max - 256gb - unlocked
t mobile samsung,red,new,att,2019-11-04 02:07,https://washingtondc.craigslist.org/doc/mob/d/fort-washington-samsung-galaxy-avant/7001248711.html,,android,Galaxy Avant,$50,samsung galaxy avant
lg,,new,sprint,2019-11-04 02:38,https://washingtondc.craigslist.org/mld/mob/d/davidsonville-lg-v30-ls998-sprint-new/6998669873.html,,android,V30+,$250,lg v30+ ls998 - sprint new in sealed box
apple,black,excellent,unlocked,2019-11-04 06:02,https://washingtondc.craigslist.org/mld/mob/d/greenbelt-simple-mobile-iphone-7-plus/7013163535.html,32gb,apple iOS,,$190,simple mobile iphone 7 plus
none,,new,att,2019-11-04 06:09,https://washingtondc.craigslist.org/mld/mob/d/rockville-umidigi-s3-pro/7010527961.html,6gb,android,,$180,umidigi s3 pro
gooel,black,fair,tmobile,2019-11-04 06:22,https://washingtondc.craigslist.org/nva/mob/d/centreville-pixel-3-black-64gb/7013166718.html,64gb,android,Pixel 3,$325,pixel 3 black 64gb
apple,,excellent,unlocked,2019-11-04 06:52,https://washingtondc.craigslist.org/mld/mob/d/germantown-iphone-7-plus/7013171197.html,32 gb,apple iOS,iPhone 7 Plus,$270,iphone 7 plus
apple,,like new,verizon,2019-11-04 07:06,https://washingtondc.craigslist.org/doc/mob/d/washington-iphone-11-pro-max-256-gb/7013172318.html,256 gb,apple iOS,,$716,iphone 11 pro max -256 gb midnight green- verizon
apple,black,new,unlocked,2019-11-04 08:09,https://washingtondc.craigslist.org/nva/mob/d/manassas-iphone-xs-max-box-with/7003699799.html,256gb,apple iOS,iPhone XS max,$50,iphone xs max box with accessories
apple,,like new,unlocked,2019-11-04 08:22,https://washingtondc.craigslist.org/nva/mob/d/alexandria-iphone-6-128gb-unlocked/6999931405.html,128gb,apple iOS,iphone 6,$180,iphone 6 128gb unlocked worldwide pick up only!
lg,red,like new,tmobile,2019-11-04 08:02,https://washingtondc.craigslist.org/nva/mob/d/woodbridge-unlocked-lg-g6-smartphone/6993125586.html,4gb,android,US997,$200,unlocked lg g6 smartphone like new att tmobile global
