BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Apple,silver,4.0,Unlocked,64,apple ios,iphone 8,300.0
Samsung,black,5.0,Unlocked,64,android,s9,400.0
Apple,unknow,3.0,Unlocked,0,apple ios,11 pro max,1000.0
Samsung,black,5.0,Unlocked,32,android,V40 THING Q,170.0
Apple,gold,3.0,At&t,64,apple ios,11 pro max,900.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,800.0
Apple,blue,5.0,Unlocked,64,apple ios,IPHONE 6,195.0
Apple,white,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,385.0
Apple,white,4.0,Sprint,64,apple ios,iPhone 8 Plus,250.0
Apple,white,3.0,Unlocked,256,apple ios,XS,800.0
Lg,unknow,4.0,Sprint,64,android,v40,300.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 7 PLUS,260.0
Apple,white,3.0,Verizon,0,apple ios,Iphone X,500.0
Samsung,unknow,4.0,At&t,0,android,note 10 plus,875.0
Apple,black,3.0,Verizon,0,apple ios,iPhone 8 Plus,450.0
Alcatel,gray,4.0,Unlocked,32,android,METRO,90.0
Apple,unknow,3.0,T-Mobile,0,apple ios,iPhone 8 Plus,450.0
Apple,unknow,3.0,T-Mobile,0,apple ios,XR,550.0
Lg,rose,4.0,Unlocked,32,android,V20,130.0
Lg,rose,4.0,Unlocked,64,android,M10 Unlocked,85.0
Samsung,black,5.0,Unlocked,64,android,J7 ,210.0
Samsung,black,4.0,Unlocked,32,android,J7 ,140.0
Samsung,gold,4.0,At&t,32,android,Galaxy S8,115.0
Samsung,gray,4.0,Unlocked,256,android,NOTE 8,250.0
Samsung,unknow,4.0,Unlocked,64,android,s8,300.0
Blackberry,black,5.0,Unlocked,32,android,7 Plus,130.0
Apple,unknow,4.0,At&t,32,apple ios,IPHONE 7 PLUS,330.0
Samsung,black,3.0,Verizon,128,android,s10,600.0
Motorola,unknow,4.0,Unlocked,128,android,z4,450.0
Apple,black,4.0,Unlocked,128,apple ios,7plus,150.0
Apple,unknow,4.0,Unlocked,256,apple ios,iphone 8,325.0
Lg,purple,5.0,Unlocked,32,android,stylo 4,140.0
Apple,gold,4.0,Sprint,64,apple ios,iPhone 8 Plus,260.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,680.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6,150.0
Apple,black,3.0,Unlocked,256,apple ios,XS,600.0
Samsung,silver,5.0,Verizon,32,android,S7,180.0
Samsung,unknow,4.0,At&t,256,android,s9,350.0
Samsung,rose,4.0,Unlocked,16,android,moto g7,60.0
Apple,gray,4.0,Unlocked,64,apple ios,XS,790.0
Lg,black,5.0,Unlocked,32,android,8plus,120.0
Apple,gray,5.0,At&t,128,apple ios,IPHONE 6S,200.0
Apple,Grey,4.0,At&t,64,apple ios,XS,550.0
Samsung,black,4.0,Sprint,0,android,Note 9,440.0
Apple,gray,4.0,Unlocked,256,apple ios,xs max,800.0
Apple,unknow,4.0,At&t,0,apple ios,Iphone 11,725.0
Apple,unknow,3.0,Unlocked,0,apple ios,11 Pro,500.0
Apple,black,5.0,Unlocked,32,apple ios,IPHONE 6S,200.0
Apple,unknow,3.0,Unlocked,64,apple ios,X,480.0
Apple,unknow,3.0,At&t,0,apple ios,11 Pro,750.0
Apple,black,3.0,Unlocked,128,apple ios,XR,525.0
Samsung,unknow,4.0,Unlocked,256,android,s8,380.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,900.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,900.0
Apple,gray,4.0,Unlocked,256,apple ios,iphone 8,380.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,430.0
Apple,silver,4.0,Unlocked,256,apple ios,xs max,875.0
Motorola,blue,5.0,Unlocked,64,android,s6,35.0
Apple,unknow,4.0,Unlocked,0,apple ios,iPhone 8 Plus,425.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,320.0
Samsung,gold,4.0,At&t,64,android,apple xs max,250.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,170.0
Apple,black,4.0,At&t,64,apple ios,iPhone 8 Plus,425.0
Apple,unknow,3.0,At&t,256,apple ios,Iphone X,490.0
Apple,unknow,5.0,At&t,64,apple ios,iPhone 8 Plus,450.0
Apple,gold,4.0,Unlocked,512,apple ios,XS,970.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,400.0
Samsung,blue,3.0,Unlocked,128,android,note 9,600.0
Apple,gold,5.0,At&t,32,apple ios,Moto X4,100.0
Apple,silver,4.0,Unlocked,32,apple ios,IPHONE 7,240.0
Apple,black,4.0,Unlocked,16,apple ios,Iphone 6,50.0
Apple,gray,4.0,At&t,64,apple ios,iphone 8,260.0
Apple,gray,3.0,At&t,256,apple ios,iPhone 8 Plus,480.0
Lg,black,4.0,Unlocked,64,android,V20,120.0
Samsung,rose,4.0,Unlocked,64,android,S5,90.0
Apple,red,5.0,Unlocked,64,apple ios,iphone 8,300.0
Samsung,unknow,3.0,Unlocked,128,android,Note 9,450.0
Apple,unknow,3.0,Verizon,0,apple ios,iPhone 8 Plus,480.0
Google,white,4.0,Verizon,64,android,pixel 3 xl,380.0
Samsung,unknow,4.0,At&t,64,android,s9,320.0
Samsung,black,4.0,Unlocked,64,android,Motoe5 play,50.0
Samsung,unknow,4.0,Unlocked,0,android,s9,475.0
Apple,silver,4.0,Unlocked,128,apple ios,IPHONE 7,200.0
Apple,gold,5.0,Unlocked,256,apple ios,xs max,750.0
Apple,gold,3.0,Unlocked,64,apple ios,XS,700.0
Apple,gold,3.0,Unlocked,512,apple ios,xs max,800.0
Apple,gray,4.0,At&t,64,apple ios,IPHONE 7,180.0
Apple,unknow,4.0,At&t,256,apple ios,iPhone 8 Plus,370.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,280.0
Apple,silver,4.0,Unlocked,16,apple ios,iPhone 6,85.0
Apple,black,4.0,Unlocked,128,apple ios,iPhone 6 plus,110.0
Apple,gold,2.0,Unlocked,64,apple ios,iphone 8,450.0
Samsung,black,4.0,T-Mobile,128,android,S10,620.0
Lg,gray,4.0,Unlocked,64,android,G7,215.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,750.0
Apple,gray,3.0,Unlocked,256,apple ios,xs max,900.0
Apple,gold,3.0,Unlocked,64,apple ios,xs max,715.0
Apple,black,4.0,Unlocked,64,apple ios,XS,600.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Apple,black,3.0,Unlocked,64,apple ios,Iphone X,500.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Samsung,black,4.0,Unlocked,128,android,s10,800.0
Apple,unknow,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,350.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,330.0
Apple,gold,3.0,Unlocked,64,apple ios,xs max,730.0
Samsung,black,4.0,Unlocked,256,android,Note 10,750.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,unknow,5.0,At&t,64,apple ios,xs max,320.0
Apple,red,4.0,Unlocked,64,apple ios,IPHONE 7,300.0
Samsung,gray,4.0,Unlocked,64,android,J3,75.0
Samsung,unknow,5.0,Unlocked,64,android,s9,300.0
Apple,gold,5.0,Verizon,64,apple ios,7 Plus 128gb,135.0
Apple,gray,4.0,Unlocked,64,apple ios,iPhone 7,135.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,900.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,900.0
Apple,gold,2.0,Unlocked,64,apple ios,Nexus 5x,60.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,700.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,360.0
Apple,unknow,3.0,Unlocked,256,apple ios,XS,700.0
Apple,red,5.0,Unlocked,32,apple ios,X,245.0
Apple,blue,4.0,Unlocked,16,apple ios,7,125.0
Apple,unknow,3.0,Unlocked,512,apple ios,xs max,900.0
Lg,silver,5.0,Unlocked,32,android,Pixel 2xl,145.0
Lg,unknow,4.0,Unlocked,512,android,s9+,340.0
Motorola,black,4.0,Unlocked,32,android,G7 thinq,135.0
Samsung,gray,5.0,Unlocked,64,android,X,245.0
Samsung,unknow,4.0,Unlocked,64,android,s9+,320.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,900.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,450.0
Lg,black,5.0,Unlocked,8,android,L 1400,35.0
Apple,gold,4.0,T-Mobile,128,apple ios,IPHONE 7 PLUS,350.0
Motorola,black,5.0,Unlocked,12,android,C168,35.0
Lg,black,4.0,Verizon,64,android,V20,160.0
Apple,gold,5.0,Unlocked,64,apple ios,iphone 8,250.0
Nokia,black,4.0,Unlocked,32,windows mobile,iPhone 8,149.0
Apple,rose,5.0,Unlocked,64,apple ios,7,80.0
Apple,unknow,4.0,Verizon,64,apple ios,Iphone X,500.0
Samsung,black,4.0,Unlocked,16,android,Lumia,60.0
Apple,unknow,4.0,Unlocked,256,apple ios,iphone 8,325.0
Samsung,unknow,3.0,Unlocked,0,android,Note 9,729.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6,160.0
Apple,unknow,4.0,Verizon,64,apple ios,Iphone X,500.0
Apple,gold,3.0,Unlocked,64,apple ios,xs max,725.0
Apple,Grey,4.0,Unlocked,64,apple ios,Iphone X,550.0
Apple,white,5.0,Unlocked,64,apple ios,IPHONE 6,160.0
Motorola,white,5.0,T-Mobile,32,android,G7,110.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,329.0
Apple,unknow,3.0,Unlocked,128,apple ios,XR,600.0
Apple,gray,4.0,Verizon,128,apple ios,IPHONE 6,280.0
Apple,unknow,3.0,Unlocked,128,apple ios,XR,650.0
Apple,gray,2.0,Verizon,64,apple ios,iPhone 6 Silver 64GB,90.0
Apple,gray,4.0,Unlocked,256,apple ios,xs max,875.0
Google,unknow,4.0,Verizon,256,android,pixel 3 xl,375.0
Nokia,gray,5.0,At&t,64,other,8800,250.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,580.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6S,100.0
Samsung,silver,4.0,Sprint,256,android,S8,250.0
Apple,unknow,5.0,T-Mobile,64,apple ios,Iphone X,540.0
Apple,unknow,4.0,Unlocked,64,apple ios,Iphone X,550.0
Apple,gold,3.0,Unlocked,64,apple ios,XS,689.0
Samsung,unknow,5.0,At&t,128,android,Note 8,315.0
Samsung,unknow,4.0,Verizon,0,android,Note 8,400.0
Apple,gray,4.0,Unlocked,64,apple ios,11 Pro,1085.0
Apple,red,5.0,Verizon,64,apple ios,IPHONE 6S,200.0
Apple,black,4.0,Verizon,16,apple ios,IPHONE 6S,200.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7,300.0
Samsung,gold,4.0,T-Mobile,256,android,Xs Max,275.0
Apple,gold,4.0,Unlocked,64,apple ios,6 PLUS,250.0
Apple,unknow,4.0,T-Mobile,128,apple ios,IPHONE 7 PLUS,300.0
Apple,unknow,4.0,Unlocked,64,apple ios,XR,400.0
Apple,gray,3.0,Unlocked,64,apple ios,Iphone X,585.0
Samsung,white,4.0,Unlocked,256,android,note 10 plus,775.0
Apple,black,5.0,Unlocked,256,apple ios,6 PLUS,180.0
Apple,black,3.0,At&t,128,apple ios,Iphone 11,750.0
Samsung,unknow,3.0,Unlocked,0,android,S10 plus,550.0
Apple,white,5.0,Unlocked,64,apple ios,IPHONE 7 PLUS,250.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7,349.0
Samsung,unknow,4.0,Unlocked,128,android,s8,349.0
Samsung,unknow,4.0,At&t,128,android,Note 8,315.0
Apple,black,3.0,At&t,128,apple ios,Iphone 11,750.0
Samsung,red,4.0,At&t,64,android,s8,130.0
Samsung,unknow,3.0,Unlocked,256,android,Note 10,500.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,800.0
Apple,gold,5.0,Unlocked,64,apple ios,6s plus,260.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 7,220.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6S,150.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,370.0
Apple,blue,4.0,Unlocked,64,apple ios,XR,540.0
Apple,unknow,2.0,Unlocked,64,apple ios,Iphone 8,450.0
Samsung,unknow,3.0,At&t,128,android,S10 plus,550.0
Apple,gray,5.0,Unlocked,32,apple ios,IPHONE 6S,180.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,699.0
Apple,gray,4.0,Unlocked,64,apple ios,Iphone X,700.0
Blackberry,blue,4.0,Unlocked,64,android,s6,35.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,850.0
Apple,black,3.0,At&t,128,apple ios,Iphone 11,750.0
Apple,unknow,4.0,Unlocked,64,apple ios,iPhone 8 Plus,340.0
Apple,gray,4.0,Verizon,32,apple ios,IPHONE 7,250.0
Apple,unknow,3.0,Verizon,0,apple ios,xs max,640.0
Blackberry,purple,4.0,At&t,16,android,Y85,50.0
Casio,white,4.0,Verizon,32,android,Samsung Galaxy,80.0
Apple,black,3.0,At&t,256,apple ios,Iphone X,700.0
Apple,unknow,4.0,Unlocked,64,apple ios,Iphone 6,350.0
Apple,Grey,4.0,Unlocked,256,apple ios,Iphone X,600.0
One Plus,unknow,4.0,Unlocked,128,android,6,330.0
Apple,black,4.0,Verizon,32,apple ios,IPHONE 7 PLUS,300.0
Apple,Grey,4.0,Unlocked,64,apple ios,iphone 8,360.0
Apple,gray,4.0,Unlocked,256,apple ios,Iphone X,575.0
Apple,gray,3.0,Unlocked,256,apple ios,Iphone X,575.0
Apple,blue,4.0,Unlocked,16,apple ios,6 16 GB,69.0
Apple,unknow,4.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,silver,4.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,black,3.0,At&t,256,apple ios,iPhone 8 Plus,500.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,650.0
Apple,rose,4.0,Unlocked,128,apple ios,IPHONE 6,100.0
Apple,gold,3.0,Unlocked,64,apple ios,XS,760.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,800.0
Apple,silver,4.0,Unlocked,32,apple ios,Iphone 6S Plus,150.0
Apple,unknow,4.0,Unlocked,256,apple ios,iPhone 8 Plus,340.0
Apple,red,3.0,Unlocked,64,apple ios,iPhone 8 Plus,460.0
Apple,gold,3.0,Unlocked,256,apple ios,iPhone 8 Plus,600.0
Samsung,red,5.0,Unlocked,32,android,V30 64GB,100.0
Samsung,unknow,3.0,Unlocked,128,android,S10 plus,620.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,320.0
Apple,gold,4.0,Unlocked,512,apple ios,xs max,500.0
Samsung,rose,4.0,T-Mobile,16,android,9000,50.0
Apple,white,4.0,Unlocked,128,apple ios,8,180.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,950.0
Apple,white,5.0,Unlocked,64,apple ios,IPHONE 6,210.0
Apple,gray,4.0,Unlocked,256,apple ios,Iphone X,700.0
Apple,gray,4.0,Verizon,32,apple ios,Galaxy A20,100.0
Samsung,white,4.0,Unlocked,32,android,S7,200.0
Apple,gray,4.0,Unlocked,32,apple ios,IPHONE 7,260.0
Samsung,purple,3.0,Verizon,128,android,Note 9,500.0
Samsung,unknow,4.0,T-Mobile,0,android,S9+,410.0
Samsung,unknow,3.0,At&t,0,android,S9+,600.0
Apple,unknow,4.0,Verizon,256,apple ios,xs max,625.0
Apple,gold,4.0,Unlocked,64,apple ios,xs max,750.0
Apple,gold,4.0,Unlocked,64,apple ios,XS,650.0
Apple,unknow,4.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,red,4.0,Unlocked,64,apple ios,IPHONE 6S,140.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7,160.0
Apple,black,4.0,Unlocked,256,apple ios,IPHONE 7,250.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,silver,2.0,At&t,64,apple ios,ZTE Z839 VERIZON,45.0
Apple,unknow,4.0,At&t,256,apple ios,Iphone X,375.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,600.0
Samsung,silver,5.0,Unlocked,64,android,XS,230.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,700.0
Apple,unknow,4.0,T-Mobile,0,apple ios,Iphone 11,675.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 6,160.0
Samsung,black,5.0,T-Mobile,128,android,J7 ,120.0
Apple,silver,5.0,Unlocked,32,apple ios,iPhone 7,140.0
Apple,rose,5.0,At&t,64,apple ios,IPHONE 6S,170.0
Apple,black,5.0,Unlocked,64,apple ios,G7,120.0
Apple,rose,4.0,Sprint,32,apple ios,K20,60.0
Apple,gray,4.0,At&t,64,apple ios,iphone 8,260.0
Samsung,unknow,3.0,At&t,0,android,S10 plus,599.0
Samsung,black,5.0,Sprint,128,android,Note 8,150.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,500.0
Samsung,unknow,3.0,Verizon,0,android,Note 10 plus,750.0
Apple,unknow,4.0,At&t,512,apple ios,XR,400.0
Apple,red,5.0,Unlocked,32,apple ios,IPHONE 6S,150.0
Apple,unknow,3.0,At&t,0,apple ios,XR,450.0
Motorola,black,4.0,Unlocked,32,android,G7,125.0
Samsung,unknow,3.0,Unlocked,256,android,Note 10,750.0
Apple,black,4.0,At&t,128,apple ios,IPHONE 6S,150.0
Apple,silver,5.0,Unlocked,64,apple ios,IPHONE 6S,160.0
Apple,unknow,3.0,Unlocked,256,apple ios,XS,775.0
Apple,gold,4.0,Unlocked,32,apple ios,6 PLUS,150.0
Apple,Grey,4.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,gold,5.0,Unlocked,16,apple ios,4s,85.0
Apple,black,3.0,Verizon,256,apple ios,Iphone X,530.0
Google,black,4.0,Unlocked,64,android,pixel 2,300.0
Samsung,red,4.0,Unlocked,250,android,S8,200.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,550.0
Apple,gray,4.0,Sprint,64,apple ios,IPHONE 7,200.0
Apple,silver,5.0,Unlocked,32,apple ios,6 PLUS,140.0
Apple,black,5.0,At&t,32,apple ios,IPHONE 7,150.0
Apple,unknow,4.0,At&t,256,apple ios,Iphone X,720.0
Apple,unknow,3.0,At&t,64,apple ios,iPhone 8 Plus,450.0
Apple,gray,3.0,Unlocked,64,apple ios,xs max,699.0
Apple,gold,5.0,At&t,64,apple ios,IPHONE 6S,280.0
Apple,white,4.0,At&t,64,apple ios,IPHONE 6S,200.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Samsung,unknow,4.0,T-Mobile,64,android,Note 8,310.0
Lg,red,4.0,Unlocked,16,android,A1921,40.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,750.0
Samsung,rose,5.0,Unlocked,32,android,S6,100.0
Apple,gold,5.0,Unlocked,64,apple ios,6S 64gb,100.0
Samsung,black,3.0,Unlocked,0,android,note 10,800.0
Apple,gold,5.0,T-Mobile,64,apple ios,IPHONE 6S,160.0
Samsung,gold,4.0,Verizon,32,android,7 Plus,150.0
Apple,gray,4.0,Unlocked,32,apple ios,IPHONE 6S,170.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,500.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,300.0
Samsung,blue,4.0,Unlocked,64,android,s9,400.0
Apple,silver,4.0,Verizon,128,apple ios,iphone 5se,115.0
Apple,white,4.0,At&t,64,apple ios,IPHONE 6,150.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,550.0
Apple,unknow,4.0,T-Mobile,256,apple ios,Iphone X,620.0
Apple,unknow,4.0,Unlocked,256,apple ios,iphone 8,350.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,900.0
Samsung,gray,4.0,Unlocked,32,android,J3,40.0
Apple,gray,4.0,Unlocked,16,apple ios,IPHONE 6,139.0
Apple,red,5.0,Unlocked,128,apple ios,IPHONE 7,280.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,400.0
Apple,blue,4.0,Verizon,512,apple ios,XR,400.0
Samsung,red,5.0,Unlocked,32,android,NOTE 5,139.0
Lg,red,4.0,Unlocked,64,android,V20,129.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,999.0
Samsung,black,4.0,Unlocked,256,android,note 10 plus,900.0
Motorola,black,5.0,T-Mobile,128,android,G7,95.0
Apple,black,4.0,Unlocked,64,apple ios,iPhone 8plus,140.0
Google,white,4.0,T-Mobile,64,android,pixel 3a xl,360.0
Lg,blue,4.0,Unlocked,0,android,V20,120.0
Apple,gray,5.0,Unlocked,32,apple ios,IPHONE 7,200.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,380.0
Apple,white,5.0,At&t,128,apple ios,IPHONE 6S,275.0
Apple,silver,5.0,Unlocked,128,apple ios,IPHONE 7,210.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6S,160.0
Samsung,black,5.0,Unlocked,64,android,6s,100.0
Samsung,red,4.0,T-Mobile,16,android,Passport,110.0
Samsung,black,4.0,Unlocked,64,android,thinQ8,150.0
Samsung,unknow,5.0,T-Mobile,256,android,S9+,350.0
Apple,unknow,4.0,Unlocked,64,apple ios,xs max,750.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,1000.0
Samsung,red,4.0,Unlocked,64,android,J7 ,97.0
Google,gray,4.0,Unlocked,64,android,Galaxy S9+,200.0
Apple,white,3.0,Unlocked,256,apple ios,Iphone X,600.0
Samsung,red,4.0,Unlocked,64,android,Galaxy note 8,150.0
Apple,unknow,4.0,Unlocked,0,apple ios,XR,450.0
Apple,white,3.0,Unlocked,0,apple ios,XR,800.0
Apple,Green,3.0,Unlocked,256,apple ios,11 pro max,600.0
Apple,gray,5.0,At&t,16,apple ios,IPHONE 6S,100.0
Apple,black,5.0,Verizon,32,apple ios,IPHONE 6S,140.0
Apple,gray,5.0,Unlocked,64,apple ios,Moto e5 Plus Supra,80.0
Apple,gold,5.0,At&t,64,apple ios,Galaxy 7,90.0
Motorola,gray,5.0,Unlocked,64,android,Z3,160.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,330.0
Apple,unknow,3.0,Unlocked,256,apple ios,XS,650.0
Apple,white,3.0,Unlocked,256,apple ios,Iphone X,480.0
Apple,gold,5.0,Verizon,128,apple ios,6 PLUS,225.0
Apple,gray,4.0,Verizon,64,apple ios,6 PLUS,225.0
Apple,gold,4.0,Verizon,64,apple ios,6 PLUS,300.0
Apple,gray,5.0,Verizon,64,apple ios,6 PLUS,225.0
Sony,black,4.0,Unlocked,64,android,T8,120.0
Apple,gray,5.0,At&t,64,apple ios,6s 64Gb,110.0
Apple,silver,4.0,Unlocked,0,apple ios,Iphone X,408.0
Apple,Grey,3.0,Unlocked,256,apple ios,Iphone X,550.0
Lg,white,5.0,At&t,64,android,X,175.0
Apple,rose,5.0,Unlocked,32,apple ios,IPHONE 6S,199.0
Apple,gray,4.0,T-Mobile,16,apple ios,se,80.0
Apple,unknow,4.0,Unlocked,256,apple ios,11 pro max,711.0
Samsung,unknow,4.0,Unlocked,64,android,s9,380.0
Apple,unknow,4.0,Unlocked,64,apple ios,iPhone 8 Plus,300.0
Apple,unknow,4.0,Unlocked,256,apple ios,XS,650.0
Apple,gold,5.0,Unlocked,128,apple ios,IPHONE 7,250.0
Apple,gold,4.0,Verizon,64,apple ios,iphone 8,300.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,800.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,800.0
Lg,red,5.0,Unlocked,128,android,A1662,50.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,800.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,300.0
Apple,silver,4.0,Unlocked,256,apple ios,xs max,900.0
Samsung,unknow,4.0,Unlocked,256,android,Note 8,300.0
Apple,white,4.0,Unlocked,16,apple ios,droid maxx,50.0
Apple,gray,3.0,Unlocked,64,apple ios,xs max,725.0
Apple,white,4.0,Unlocked,64,apple ios,iphone 8,300.0
Apple,Grey,2.0,At&t,64,apple ios,xs max,600.0
Apple,unknow,3.0,T-Mobile,64,apple ios,XS,500.0
Samsung,purple,3.0,Unlocked,128,android,Note 9,480.0
Samsung,purple,4.0,Unlocked,32,android,Galaxy Note9,175.0
Apple,gold,4.0,Unlocked,256,apple ios,xs max,500.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,499.0
Lg,black,5.0,T-Mobile,128,android,V20,125.0
Apple,unknow,3.0,Unlocked,0,apple ios,XS,650.0
Samsung,white,4.0,Unlocked,0,android,S10 plus,730.0
Apple,black,4.0,At&t,256,apple ios,IPHONE 7,300.0
Apple,unknow,3.0,Unlocked,0,apple ios,IPHONE 7,756.0
Apple,gold,5.0,At&t,32,apple ios,iPhone 6s,100.0
Apple,silver,4.0,T-Mobile,256,apple ios,Iphone X,699.0
Motorola,gold,4.0,At&t,2,android,G7,50.0
Asus,unknow,4.0,Unlocked,0,android,rog phone 2,450.0
Apple,unknow,3.0,At&t,64,apple ios,Iphone 8plus,700.0
Apple,unknow,5.0,Verizon,256,apple ios,IPHONE 7 PLUS,350.0
Apple,unknow,5.0,Verizon,128,apple ios,IPHONE 7 PLUS,325.0
Apple,silver,4.0,Verizon,64,apple ios,Iphone X,350.0
Apple,unknow,3.0,Unlocked,64,apple ios,XR,600.0
Apple,gray,4.0,T-Mobile,32,apple ios,IPHONE 7,230.0
Apple,unknow,4.0,At&t,0,apple ios,xs max,700.0
Apple,unknow,3.0,T-Mobile,256,apple ios,xs max,820.0
Blackberry,black,4.0,Verizon,16,android,S3,40.0
Lg,red,5.0,At&t,8,android,xpression,35.0
Apple,unknow,3.0,Unlocked,64,apple ios,XR,500.0
Sony,blue,4.0,Unlocked,32,android,note 9,175.0
Apple,unknow,4.0,T-Mobile,0,apple ios,xs max,900.0
Samsung,black,4.0,Unlocked,0,android,S9+,420.0
Apple,black,5.0,Unlocked,32,apple ios,IPHONE 6,140.0
Apple,black,5.0,Unlocked,32,apple ios,IPHONE 6,140.0
Apple,white,4.0,Sprint,128,apple ios,IPHONE 6,199.0
apple,unknow,3.0,Unlocked,0,apple ios,XR,600.0
Apple,rose,4.0,Unlocked,16,apple ios,Galaxy note 4,70.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 7,240.0
Apple,gold,4.0,Unlocked,64,apple ios,G5 Thin Q,100.0
Samsung,black,2.0,Unlocked,64,android,S8 PLUS,275.0
Samsung,silver,4.0,Unlocked,32,android,6S Plus 128,140.0
Samsung,gray,4.0,Unlocked,64,android,Xs,240.0
Samsung,rose,4.0,Unlocked,32,android,Galaxy S8 plus,125.0
Samsung,unknow,4.0,Unlocked,128,android,note 9,425.0
Samsung,unknow,3.0,Unlocked,128,android,S10 plus,780.0
Samsung,unknow,3.0,Verizon,128,android,S10 plus,780.0
Apple,gold,4.0,Unlocked,256,apple ios,IPHONE 7,275.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,680.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,850.0
Samsung,unknow,4.0,Unlocked,64,android,note 8,300.0
